           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               1/26
       level2_1;               3/26;               0/26;               3/26;               5/26;               5/26
       level2_2;               4/26;               4/26;               6/26;               9/26;               7/26
       level3_1;               2/26;               2/26;               2/26;               0/26;               2/26
       level3_2;               1/26;               0/26;               2/26;               2/26;               1/26
       level4_1;               1/26;               1/26;               2/26;               0/26;               2/26
       level4_2;               0/26;               1/26;               0/26;               0/26;               1/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               1/26
       level5_2;               0/26;               0/26;               1/26;               0/26;               2/26
       level5_3;               0/26;               1/26;               0/26;               1/26;               2/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               1/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0362248662140384;   0,0383601990515785;   0,0390795104606678;   0,0384339701468941;   0,0381456305176597
         2;   0,0266533240807225;   0,0348903900876755;   0,0349190678186088;   0,0324302891078379;    0,033806391848849
         3;   0,0135976275648041;   0,0239022954236602;   0,0224987200538532;   0,0239539905574839;   0,0256658682904804
         4;   0,0107327639137031;   0,0131800792841729;   0,0148340712736614;   0,0161706417764596;   0,0161609102197733
         5;  0,00895706107028956;  0,00759989794418677;   0,0109149694620371;  0,00906477181597245;   0,0129024009106498
         6;                    0;                    0;  0,00754388206358493;                    0;   0,0104926636455794
         7;                    0;                    0;                    0;                    0;   0,0095417940329548
