           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               1/26;               1/26;               0/26;               1/26;               0/26
       level2_1;               5/26;               2/26;               4/26;               8/26;               4/26
       level2_2;               6/26;               4/26;              10/26;              10/26;              10/26
       level3_1;               5/26;               3/26;               1/26;               3/26;               3/26
       level3_2;               2/26;               1/26;               2/26;               5/26;               4/26
       level4_1;               1/26;               1/26;               0/26;               2/26;               2/26
       level4_2;               1/26;               1/26;               0/26;               3/26;               1/26
       level5_1;               0/26;               0/26;               0/26;               1/26;               0/26
       level5_2;               0/26;               0/26;               1/26;               1/26;               2/26
       level5_3;               2/26;               0/26;               1/26;               1/26;               1/26
       level5_4;               0/26;               0/26;               0/26;               1/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0415161957460422;   0,0404757320710956;   0,0403560726248358;   0,0415618219247743;   0,0398149368528318
         2;   0,0404346749879416;   0,0373180978369613;   0,0378389503429035;   0,0422471454169412;   0,0399264464990667
         3;   0,0380644630874024;   0,0312198981468308;    0,027186613485925;   0,0403520027609575;   0,0317519434412218
         4;    0,030723329877521;   0,0256612642018697;    0,016087501048539;    0,039504170221203;   0,0238048828904727
         5;   0,0225066071239504;   0,0182211883903487;  0,00836342571495806;   0,0385619851478286;   0,0131207701350183
         6;   0,0150372238936848;   0,0166915039774186;                    0;   0,0349663228889411;    0,012720050094418
         7;   0,0128798787268738;   0,0124109158521673;                    0;   0,0306772887244938;  0,00964367385530951
         8;   0,0118409056944683;   0,0109706900935284;                    0;   0,0258287249353596;                    0
         9;   0,0116130390555531;   0,0105177657099563;                    0;   0,0192022690025469;                    0
        10;  0,00952826772208207;   0,0101639922672214;                    0;   0,0192366189096958;                    0
        11;                    0;  0,00911713213155066;                    0;   0,0175116675605567;                    0
        12;                    0;                    0;                    0;   0,0113769235236621;                    0
        13;                    0;                    0;                    0;   0,0128247526410184;                    0
        14;                    0;                    0;                    0;   0,0129244506600113;                    0
        15;                    0;                    0;                    0;   0,0096667942854646;                    0
