           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               1/26;               0/26;               1/26;               1/26;               1/26
       level2_1;               4/26;               0/26;               5/26;               6/26;               6/26
       level2_2;              11/26;              10/26;              10/26;               7/26;              10/26
       level3_1;               4/26;               2/26;               2/26;               5/26;               5/26
       level3_2;               2/26;               5/26;               7/26;               2/26;               4/26
       level4_1;               3/26;               0/26;               3/26;               0/26;               3/26
       level4_2;               1/26;               0/26;               2/26;               3/26;               2/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               1/26;               0/26;               1/26;               1/26;               0/26
       level5_3;               1/26;               1/26;               2/26;               0/26;               2/26
       level5_4;               0/26;               0/26;               1/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0413641173928135;    0,040346491890838;   0,0399495759958482;   0,0409705547282871;    0,041383841189647
         2;   0,0429357110586439;   0,0444275467808283;   0,0402826028530317;   0,0411489423492071;   0,0405707855696739
         3;   0,0423099757432818;   0,0448197076687693;   0,0356267985466668;    0,045823838963111;   0,0424381641350083
         4;   0,0380988719035552;   0,0459704454418507;   0,0301705494905748;   0,0421644098367558;   0,0435726002223476
         5;   0,0315206223519873;   0,0407050263917923;   0,0214595703490788;    0,036256898314739;   0,0448845727057745
         6;   0,0276731485401514;   0,0308651746959636;   0,0147594421906776;    0,029772580934622;   0,0446130094344115
         7;   0,0277763303367574;   0,0248617419489614;   0,0222584693676769;    0,026523811682826;   0,0435442216374887
         8;   0,0266340959265707;   0,0212112973101215;   0,0119797203931495;   0,0197570178402374;   0,0423536391571557
         9;   0,0255195122511338;   0,0160286531323047;   0,0156769453032786;   0,0178754760572766;   0,0384167872342402
        10;   0,0257894134258586;   0,0171878713036443;   0,0191049182899832;   0,0267823424871792;    0,042434832500364
        11;   0,0227306160678522;   0,0147289391101501;   0,0105516071465522;   0,0143664470386462;   0,0429952862205511
        12;   0,0128286446705509;   0,0141789917831651;   0,0165760208904196;   0,0156653916343632;   0,0378459068272453
        13;   0,0115522319960471;   0,0128338074030576;   0,0179586164470268;   0,0194537992500527;   0,0359368105990639
        14;   0,0125429108665791;   0,0120658065239534;   0,0160098962782312;   0,0211421259653467;   0,0366655971330613
        15;   0,0101245154002619;  0,00788436700740938;  0,00880995221338869;    0,017328228046654;   0,0343308572695317
        16;  0,00952245842172747;                    0;                    0;   0,0134664683891358;   0,0355993240328363
        17;                    0;                    0;                    0;   0,0103261224964683;    0,032440353305146
        18;                    0;                    0;                    0;   0,0113043251477896;   0,0298219374962848
        19;                    0;                    0;                    0;    0,013757597482789;   0,0305949947075864
        20;                    0;                    0;                    0;  0,00926951812119504;   0,0295949423578195
        21;                    0;                    0;                    0;                    0;   0,0296748587405223
        22;                    0;                    0;                    0;                    0;    0,028537370664969
        23;                    0;                    0;                    0;                    0;   0,0261965403929552
        24;                    0;                    0;                    0;                    0;   0,0250921532097486
        25;                    0;                    0;                    0;                    0;   0,0195159131309916
        26;                    0;                    0;                    0;                    0;   0,0181003685329793
        27;                    0;                    0;                    0;                    0;   0,0259141896873039
        28;                    0;                    0;                    0;                    0;   0,0195498122946108
        29;                    0;                    0;                    0;                    0;   0,0198826257350529
        30;                    0;                    0;                    0;                    0;    0,019978003790462
        31;                    0;                    0;                    0;                    0;   0,0115003646025806
        32;                    0;                    0;                    0;                    0;  0,00931601828281329
