           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               1/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               1/26;               1/26;               2/26;               2/26;               2/26
       level2_2;               3/26;               2/26;               2/26;               3/26;               5/26
       level3_1;               0/26;               1/26;               0/26;               0/26;               0/26
       level3_2;               2/26;               2/26;               1/26;               2/26;               2/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0376428608072168;   0,0376547877466597;   0,0376655957967471;   0,0376766159812866;   0,0376465083724737
         2;   0,0371208638106796;     0,03716337940055;   0,0372127394950973;   0,0373113115350464;   0,0370490562133439
         3;   0,0359023112335779;   0,0358378060339504;   0,0362575304940956;   0,0364702575353649;   0,0357184977634309
         4;   0,0341717410966958;    0,033935643086066;   0,0345193336418651;      0,0354832262713;   0,0338481588312346
         5;    0,031929808232355;   0,0316857514049483;   0,0323328185026294;   0,0343676516297693;    0,031626107815729
         6;   0,0291414324779743;   0,0292793164508336;   0,0298441786348322;   0,0329303808599749;   0,0293132738985166
         7;   0,0261816729811222;   0,0269325545479037;   0,0272142438433324;   0,0311486155275096;   0,0269587403414281
         8;   0,0234099674407527;   0,0247157016866576;    0,024710647150179;   0,0292467968070479;   0,0245407549624038
         9;   0,0208935672504897;   0,0226092485486793;   0,0224758082373892;   0,0272915350564928;   0,0222407557064365
        10;   0,0186391413139453;   0,0205768568254457;   0,0204293242677139;   0,0253490129505775;   0,0201463098048535
        11;   0,0166592475871084;   0,0186126399113548;   0,0185509347970433;   0,0235013431727385;   0,0183013237250039
        12;   0,0149635411400278;   0,0167495311843563;   0,0168312358502128;   0,0217702539966166;   0,0167377342218943
        13;   0,0135658577866104;   0,0150566839916616;   0,0152866640393353;    0,020185662687927;   0,0154222927800024
        14;   0,0124291216737186;   0,0135464331249788;   0,0139363102949055;   0,0187611538440816;   0,0142993535862944
        15;   0,0114973637655647;   0,0122037592507575;   0,0127457072797557;    0,017469955143462;    0,013344839098597
        16;   0,0107238369381269;   0,0110126469201911;   0,0117064153213884;   0,0162832195562928;   0,0125174057461487
        17;   0,0100756906876436;  0,00996537233308003;   0,0108186344484704;   0,0151757495077537;   0,0117514833609729
        18;  0,00952809778791186;                    0;   0,0100726848458417;   0,0141500086739383;   0,0109816542421078
        19;                    0;                    0;  0,00945644308241866;   0,0132087282844687;   0,0101918365804583
        20;                    0;                    0;                    0;   0,0123463421583481;  0,00942103484945207
        21;                    0;                    0;                    0;    0,011547585416485;                    0
        22;                    0;                    0;                    0;   0,0108103152579238;                    0
        23;                    0;                    0;                    0;   0,0101351526056063;                    0
        24;                    0;                    0;                    0;  0,00952297547753254;                    0
