           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               1/26;               1/26;               1/26;               0/26;               1/26
       level2_1;              11/26;               4/26;               4/26;               8/26;               4/26
       level2_2;               9/26;              17/26;              12/26;              13/26;              10/26
       level3_1;               3/26;               2/26;               3/26;               2/26;               6/26
       level3_2;               7/26;               4/26;               2/26;               6/26;               2/26
       level4_1;               0/26;               2/26;               1/26;               1/26;               2/26
       level4_2;               3/26;               4/26;               3/26;               4/26;               1/26
       level5_1;               0/26;               1/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               2/26;               1/26;               1/26;               0/26
       level5_3;               0/26;               1/26;               0/26;               6/26;               0/26
       level5_4;               0/26;               2/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0425805486263058;   0,0427828999102369;   0,0425752705675983;   0,0425739964218622;   0,0425603811025705
         2;   0,0425823846558933;   0,0462654404764453;   0,0425754411241578;   0,0425742732083091;   0,0425321726344568
         3;   0,0425871667410257;   0,0421570303071996;   0,0425758983756679;   0,0425747290149954;   0,0452058094337821
         4;   0,0426489747774167;   0,0433282004243681;   0,0437045631738135;   0,0425755835621979;   0,0465916160098302
         5;   0,0438748224501927;   0,0403665821801876;   0,0458505624111751;     0,04257763272576;   0,0432462862480334
         6;   0,0483703920168146;   0,0447700348974497;   0,0460848978724223;   0,0425877283591491;   0,0469293615031084
         7;   0,0499329222207256;   0,0425719987708575;   0,0455997405727461;   0,0440002371797402;   0,0481562314670043
         8;   0,0492345780464828;   0,0450035983981349;   0,0479482711409717;   0,0445478808380052;   0,0492577794748847
         9;   0,0478933883436472;   0,0440301454728831;    0,049154769053194;    0,043837633233984;   0,0450114291654243
        10;   0,0494175069286469;   0,0460250324432259;   0,0497376203648541;   0,0425252493276007;   0,0471165812656664
        11;   0,0440428946870334;   0,0454486656774727;   0,0496268539498181;   0,0424298384925586;   0,0477704162179703
        12;    0,047104322863362;   0,0428913567212832;   0,0499374978901403;   0,0397105290830425;   0,0477967219354171
        13;   0,0505494840777252;   0,0466074878885102;   0,0498898895474373;   0,0335227155533851;   0,0467229698615837
        14;   0,0464954513081069;   0,0459843764432696;   0,0503763336219404;   0,0317062046191693;   0,0468447645321725
        15;   0,0424919629725256;   0,0431808333668071;   0,0501668901665272;   0,0309576314930158;    0,044271610339424
        16;   0,0365408884911847;   0,0462034087125046;   0,0500218807996087;   0,0312492524264748;   0,0439574754265375
        17;   0,0368738136592779;   0,0467371885599755;   0,0456530435183495;    0,028152480659819;   0,0430714617076469
        18;   0,0362735288989062;   0,0421970509516569;   0,0485026940618731;   0,0266995228505786;   0,0437116178346431
        19;   0,0373212381593206;   0,0441978977805601;   0,0468106164765143;   0,0258786330999697;   0,0431528068104986
        20;   0,0381422894299637;   0,0461815850171121;   0,0479080457831335;   0,0258866377688231;   0,0433205419343581
        21;   0,0366046465082364;   0,0415741945582241;   0,0455615163041598;   0,0154146052537072;   0,0399026369276845
        22;   0,0368753390613266;   0,0390454569037285;    0,047788538321521;   0,0163399228599942;   0,0373208112577929
        23;   0,0342209632697501;   0,0429762549066567;   0,0419203345413093;   0,0144520053327878;   0,0372574555479885
        24;   0,0368805620899349;   0,0427629840384727;   0,0426944251327077;   0,0202474785272576;   0,0363365923002539
        25;   0,0372660929583385;   0,0418587795880449;   0,0390161867158805;   0,0261492173159803;   0,0357731417792588
        26;   0,0409277967947211;   0,0395501125817942;   0,0315306223180877;   0,0251772027785896;   0,0365194965159142
        27;   0,0419737761373626;   0,0357845811240178;   0,0365182761019627;   0,0284918222677989;   0,0381966333937566
        28;   0,0345191779699448;   0,0305357183903275;   0,0267836091753709;   0,0136786605944096;   0,0305763797677512
        29;   0,0377660319431605;   0,0339162909439277;   0,0261199435710611;   0,0131523408205117;   0,0299195319749705
        30;   0,0377985116282705;   0,0262989024223126;   0,0259113965069115;   0,0191539499923685;   0,0256582973707299
        31;   0,0374493094429511;   0,0229714361140215;   0,0307572522784707;   0,0221930771589957;   0,0225633120270497
        32;   0,0406665612418604;   0,0213275425171119;   0,0268692373435916;   0,0125531798838695;   0,0210090915593493
        33;   0,0348663714143531;   0,0190548121378912;   0,0237485641462791;   0,0125086810652757;   0,0197795911395094
        34;   0,0346044117052827;    0,019853128229357;    0,021697941921651;   0,0137841244616367;   0,0197804383867958
        35;   0,0384326332755557;   0,0197025245025243;   0,0214258363496346;   0,0115303391654693;   0,0183335820007558
        36;   0,0340713717489564;   0,0176931916079474;   0,0216394979763586;   0,0125286070423067;   0,0193068493857051
        37;    0,036553325763966;    0,023060657059904;   0,0199743771426936;   0,0144759059067325;   0,0157443612162363
        38;   0,0369516526030203;   0,0179462566365455;   0,0168577935445946;   0,0244700884540638;   0,0151372636883637
        39;   0,0359554366630628;   0,0174955954878349;    0,014888631521749;   0,0103913387224637;   0,0157848069166076
        40;   0,0328862456747973;   0,0186720006099438;   0,0173062099311978;   0,0132699028793625;    0,012797916999565
        41;   0,0377839674473522;   0,0174041184721106;   0,0153383821929038;    0,011225428910431;   0,0105295382674336
        42;    0,028545822273222;   0,0166921320308343;   0,0182270776376029;   0,0123216837111358;   0,0102741401368246
        43;   0,0300666857719528;    0,017714945729699;  0,00768134857888862;   0,0129022101298831;   0,0102942375046255
        44;   0,0299623359802427;   0,0174838222149596;                    0;  0,00736808414973607;   0,0104827451539641
        45;   0,0292351573023414;   0,0192946732993729;                    0;                    0;   0,0165713521088021
        46;    0,028895536489456;   0,0220102014820257;                    0;                    0;   0,0104844042302457
        47;   0,0271858011617877;   0,0170220001690424;                    0;                    0;    0,010469861335391
        48;   0,0275358991324822;   0,0172918756768846;                    0;                    0;   0,0125480778064589
        49;   0,0288421516598166;    0,018037730017968;                    0;                    0;   0,0105526621956414
        50;   0,0273227752338851;   0,0171365780634669;                    0;                    0;   0,0103925818939373
        51;    0,023106179505546;   0,0169822080414445;                    0;                    0;   0,0105435887020414
        52;   0,0262549189386182;   0,0213834824086091;                    0;                    0;   0,0104369654209919
        53;   0,0176827941577569;   0,0175822952089789;                    0;                    0;   0,0136971584808115
        54;   0,0182164430248819;   0,0196744487019262;                    0;                    0;   0,0105036778682965
        55;   0,0157223575995053;   0,0177024514141359;                    0;                    0;   0,0104471927909996
        56;   0,0192077098323049;   0,0160917038819778;                    0;                    0;   0,0105078497655808
        57;   0,0179882015038051;   0,0206308611054341;                    0;                    0;   0,0104920856111588
        58;   0,0229086290563149;   0,0205392220764874;                    0;                    0;   0,0104966677350334
        59;   0,0142702755155539;   0,0156249102316188;                    0;                    0;   0,0104999937588765
        60;   0,0175299096802535;   0,0176323925164444;                    0;                    0;   0,0105037510254291
        61;   0,0167716055004635;   0,0150290950290945;                    0;                    0;    0,010507474467813
        62;   0,0141697700789317;   0,0137608938630636;                    0;                    0;   0,0105109918712456
        63;   0,0176201763541328;   0,0114887796937415;                    0;                    0;   0,0105142360736471
        64;   0,0160694090835854;   0,0120358164298962;                    0;                    0;   0,0105171456489147
        65;   0,0135122659621056;   0,0134556816239048;                    0;                    0;   0,0105196688669674
        66;   0,0148820389770316;   0,0134004093471836;                    0;                    0;   0,0105217885686858
        67;   0,0151491343294496;    0,011995597807407;                    0;                    0;   0,0105235180213662
        68;   0,0120484369443215;   0,0131140143026358;                    0;                    0;   0,0105248859399015
        69;   0,0230542014136929;   0,0106282132519098;                    0;                    0;     0,01052592516411
        70;   0,0176990656602636;   0,0106790041718232;                    0;                    0;   0,0105266669036543
        71;   0,0175515773162748;   0,0175532934243434;                    0;                    0;   0,0105271386658848
        72;   0,0139731718953805;   0,0108690492275799;                    0;                    0;    0,010527364036542
        73;   0,0117310309233285;   0,0108521385265957;                    0;                    0;   0,0105273631929715
        74;   0,0127400337705108;   0,0108846570792101;                    0;                    0;   0,0105271535922752
        75;  0,00721972007327748;   0,0109242766133359;                    0;                    0;   0,0105267506094775
        76;                    0;   0,0109382977205172;                    0;                    0;   0,0105261680661088
        77;                    0;   0,0109065065260581;                    0;                    0;   0,0105254186579413
        78;                    0;   0,0110458671223658;                    0;                    0;   0,0105245143106413
        79;                    0;   0,0109916432408166;                    0;                    0;    0,010523466491161
        80;                    0;   0,0114569259850484;                    0;                    0;   0,0105222864938248
        81;                    0;  0,00912087015003275;                    0;                    0;   0,0105209857084811
        82;                    0;                    0;                    0;                    0;   0,0105195758654239
        83;                    0;                    0;                    0;                    0;   0,0105180692386563
        84;                    0;                    0;                    0;                    0;   0,0105164787765797
        85;                    0;                    0;                    0;                    0;   0,0105148181198144
        86;                    0;                    0;                    0;                    0;    0,010513101463689
        87;                    0;                    0;                    0;                    0;    0,010511343232872
        88;                    0;                    0;                    0;                    0;   0,0105095575612165
        89;                    0;                    0;                    0;                    0;   0,0105077576101331
        90;                    0;                    0;                    0;                    0;   0,0105059548054531
        91;                    0;                    0;                    0;                    0;   0,0105041581106958
        92;                    0;                    0;                    0;                    0;   0,0105023734671681
        93;                    0;                    0;                    0;                    0;   0,0105006035085393
