           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               1/26;               1/26;               1/26;               3/26;               2/26
       level2_1;              12/26;               6/26;               7/26;               4/26;               6/26
       level2_2;              14/26;              17/26;              18/26;              13/26;               9/26
       level3_1;               6/26;               2/26;               3/26;               1/26;               5/26
       level3_2;               6/26;              13/26;               6/26;              14/26;               4/26
       level4_1;               5/26;               5/26;               4/26;               3/26;               2/26
       level4_2;               5/26;               2/26;               7/26;               1/26;               5/26
       level5_1;               1/26;               1/26;               0/26;               0/26;               1/26
       level5_2;               3/26;               4/26;               0/26;               0/26;               1/26
       level5_3;               3/26;               2/26;               0/26;               0/26;               2/26
       level5_4;               3/26;               2/26;               0/26;               0/26;               1/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0443544071436159;   0,0443546106656922;   0,0443551602912092;   0,0443530053614722;   0,0443543510515347
         2;   0,0443544075037424;   0,0443546266138736;     0,04435518237746;   0,0443519888669585;   0,0443543496893072
         3;   0,0443544078493069;   0,0443546425540521;   0,0443552084598251;   0,0443461333949117;   0,0443543483848986
         4;   0,0443544081921492;   0,0443546585024475;   0,0443552399078197;   0,0411629106132873;   0,0443543470385119
         5;   0,0443544085322864;   0,0443546744874344;   0,0443552791165249;   0,0470656965877823;   0,0443543456497898
         6;   0,0443544088697353;   0,0443546905380713;   0,0443553303160804;   0,0454697149257243;   0,0443543442183306
         7;   0,0443544092045127;   0,0443547066843797;    0,044355401831333;    0,049478752209617;   0,0443543427436882
         8;   0,0443544095366353;   0,0443547229576591;    0,044355512875961;   0,0533706721948839;   0,0443543412253709
         9;   0,0443544098661198;   0,0443547393908517;   0,0443557208354036;   0,0554601655614114;   0,0443543396628409
        10;   0,0443544101929827;   0,0443547560189715;   0,0443562453729363;   0,0422586482324342;   0,0443543380555125
        11;   0,0443544105172404;   0,0443547728796202;   0,0478194048686318;   0,0507236517001541;   0,0443543364027515
        12;   0,0443544108389094;   0,0443547900136185;   0,0490793157455919;   0,0489789511957086;   0,0443543347038731
        13;    0,044354411158006;   0,0443548074657932;   0,0463311235865905;   0,0489064860801944;   0,0443543329581408
        14;   0,0443544114745466;   0,0443548252859775;   0,0478787280090446;   0,0484254483076824;   0,0443543311647641
        15;   0,0443544117885473;   0,0443548435303054;   0,0430597579109762;    0,048228487342532;   0,0443543293228964
        16;   0,0443544121000243;   0,0443548622629212;   0,0474983465433216;    0,047962648231486;   0,0443543274316331
        17;   0,0443544124089939;   0,0443548815582813;   0,0475836939170689;   0,0479278000574349;   0,0443543254900081
        18;   0,0443544127154721;   0,0443549015043214;   0,0466335142081063;   0,0592732322571254;   0,0443543234969921
        19;    0,044354413019475;   0,0443549222069162;   0,0472651000223148;    0,058823168273802;   0,0443543214514882
        20;   0,0443544133210186;   0,0443549437963154;    0,046027258053816;   0,0476244314663304;   0,0443543193523294
        21;   0,0443544136201191;   0,0443549664366877;   0,0453819531286914;   0,0510274525302931;   0,0443543171982739
