           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               1/26;               0/26;               0/26;               0/26
       level2_1;               1/26;               2/26;               0/26;               1/26;               3/26
       level2_2;               4/26;               4/26;               5/26;               5/26;               2/26
       level3_1;               0/26;               1/26;               0/26;               0/26;               2/26
       level3_2;               1/26;               2/26;               2/26;               3/26;               3/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               1/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               1/26;               0/26;               1/26;               1/26;               0/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0376370835825664;   0,0376385950204055;   0,0375350390818776;   0,0376818619946641;   0,0376972396288397
         2;    0,037235160448364;   0,0370075293065782;    0,036660641505651;   0,0374133568197835;   0,0374874703002855
         3;   0,0364212809221876;   0,0355087888699098;    0,035197800079126;   0,0367165576340068;   0,0369094109555993
         4;   0,0350124893528493;   0,0333673862997031;   0,0331507170365389;   0,0355864270710398;     0,03574925967084
         5;   0,0329708889960194;   0,0308974219194662;   0,0305515240558655;   0,0338451127068537;   0,0340287063895672
         6;   0,0302343747312561;   0,0282780922621155;   0,0277199769830187;   0,0314333757289047;   0,0320343353283917
         7;   0,0272747367710295;   0,0257442556235366;   0,0249808460689199;   0,0288078760601341;   0,0299622902065985
         8;   0,0244315136950622;   0,0234412202566525;    0,022509147483102;   0,0262450723923749;   0,0278878371109884
         9;   0,0217977497128925;   0,0212723344584141;   0,0203525178655429;   0,0237945356240974;   0,0258747745042513
        10;   0,0193680397345174;   0,0192191949371447;   0,0185060868036214;   0,0215546165438184;   0,0238709732090387
        11;   0,0172057007324083;    0,017355183996186;   0,0169003903254024;   0,0195245224944789;   0,0218991006545537
        12;   0,0153174706818178;   0,0157413581607952;   0,0154702424422677;   0,0176945633773905;   0,0199818666937782
        13;     0,01371730246339;   0,0143675598807502;   0,0141752310220266;   0,0160563135916942;   0,0182256992757161
        14;    0,012373090534827;   0,0132138298891204;   0,0129966650861509;   0,0145830023198151;   0,0166010655546199
        15;   0,0112300447943181;    0,012251533913743;   0,0119298207212718;   0,0132571839057474;   0,0151158838302364
        16;   0,0102548347363478;   0,0114430481765148;   0,0109714819829501;   0,0120837728779746;    0,013771721327476
        17;  0,00941718361555599;   0,0107526373166826;   0,0101148666702797;   0,0110692568130473;   0,0125553771077558
        18;                    0;   0,0101555860483418;  0,00935334017049917;   0,0102095016206037;   0,0114427973926758
        19;                    0;  0,00963766404828202;                    0;  0,00948882298880934;   0,0104140518166298
        20;                    0;                    0;                    0;                    0;  0,00947824145351662
