           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               1/26;               1/26;               1/26
       level2_1;               5/26;               8/26;               7/26;               4/26;              10/26
       level2_2;              11/26;              14/26;               9/26;              12/26;              12/26
       level3_1;               4/26;               7/26;               4/26;               2/26;               7/26
       level3_2;               3/26;               2/26;               5/26;               4/26;               5/26
       level4_1;               2/26;               2/26;               0/26;               3/26;               4/26
       level4_2;               2/26;               3/26;               1/26;               4/26;               4/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               1/26
       level5_2;               2/26;               0/26;               0/26;               0/26;               3/26
       level5_3;               2/26;               0/26;               2/26;               0/26;               3/26
       level5_4;               0/26;               0/26;               1/26;               0/26;               1/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0400898836941987;   0,0410022119239493;   0,0419718253335045;   0,0419743810491231;   0,0430088779061631
         2;   0,0423755682848396;   0,0468656411736514;   0,0419740489715444;   0,0419737702466943;   0,0431186874890976
         3;   0,0478045102005443;   0,0473031069578353;   0,0413196884392153;   0,0419725849869283;   0,0437775537915659
         4;   0,0424247486040578;   0,0483844019688674;    0,042056264431181;   0,0419694938664354;   0,0429918347761772
         5;   0,0404047458170112;   0,0440278347317339;   0,0436550230732251;   0,0419307305847653;   0,0409943256003845
         6;   0,0389708471170355;   0,0442216058287611;   0,0433716010430473;   0,0426435460445692;   0,0410782208719429
         7;   0,0392223436097618;   0,0430812557760748;    0,045270248283402;   0,0416438731653391;   0,0419255863672776
         8;   0,0376751704590513;   0,0473899966681288;   0,0399265383121789;   0,0450661967361836;   0,0423343914531132
         9;   0,0302126665239011;   0,0433620389726716;   0,0446995413288571;   0,0459668130409324;   0,0425343190131557
        10;   0,0262286412736286;    0,043614030701021;   0,0406794358647668;    0,047817080890549;   0,0434165761659351
        11;   0,0208403634293654;   0,0435826536111903;   0,0341941257340227;     0,04795946344971;    0,038527610570354
        12;   0,0175614293986336;   0,0415835059084055;   0,0300768837125906;   0,0435047674209357;   0,0426231989456445
        13;   0,0180948821572545;   0,0368103462526777;   0,0303041257239133;   0,0434307687597012;   0,0429558702920335
        14;   0,0265061936256854;   0,0381336681008998;   0,0261989534140464;   0,0379291491297865;   0,0379554420063576
        15;   0,0135062144072591;   0,0351569285502479;    0,024206426860812;   0,0328722920357316;   0,0376680148596097
        16;   0,0153448956267161;   0,0298835154527828;   0,0265135562905267;   0,0337316754264211;   0,0370934569667743
        17;   0,0128508322251269;   0,0276326353175547;   0,0226939446401954;   0,0366080990585178;   0,0347541112630199
        18;  0,00986880650261418;   0,0217293434004357;   0,0212048073339198;   0,0359265966238289;   0,0323154814290939
        19;                    0;   0,0171439385689036;    0,018976491070707;   0,0300278244462813;   0,0349531715645129
        20;                    0;   0,0177530221379653;   0,0170246680988644;   0,0293718925901736;   0,0321415617112319
        21;                    0;   0,0142441215188985;    0,018156452558226;   0,0275671391168881;   0,0321802820595762
        22;                    0;   0,0154068641321001;   0,0193585697501039;   0,0306137446891709;   0,0307258989957843
        23;                    0;  0,00612264386295309;   0,0177952349494442;   0,0284347037190413;   0,0347425833133247
        24;                    0;                    0;   0,0183419175747194;    0,027924476339725;   0,0336438723314385
        25;                    0;                    0;    0,016111203243001;   0,0257504421971268;   0,0321323851526952
        26;                    0;                    0;   0,0133514152934923;   0,0348870092154756;   0,0324926884498052
        27;                    0;                    0;   0,0103909273383553;   0,0292925867073711;   0,0338909414050528
        28;                    0;                    0;   0,0215037264903946;   0,0289186861708728;   0,0323968963901516
        29;                    0;                    0;   0,0111802430321927;   0,0355428813667258;   0,0315500464118569
        30;                    0;                    0;   0,0118429455670102;   0,0243466168127105;   0,0321996059849027
        31;                    0;                    0;   0,0138925304435987;   0,0229585917732588;   0,0323408878964047
        32;                    0;                    0;   0,0128727581284557;   0,0278877394537676;   0,0277815534631243
        33;                    0;                    0;   0,0138372623766522;   0,0234152497318872;   0,0230504687603798
        34;                    0;                    0;   0,0104101010091638;   0,0215954909491574;   0,0239052125280471
        35;                    0;                    0;   0,0104075039583556;   0,0221818902536362;   0,0232139841647986
        36;                    0;                    0;   0,0101692391114963;    0,019971672433142;   0,0246156528539559
        37;                    0;                    0;   0,0118758407468456;   0,0218165562935869;   0,0292474043530913
        38;                    0;                    0;  0,00979155782370024;   0,0176458872913817;   0,0200046644991798
        39;                    0;                    0;                    0;   0,0202599084357672;   0,0208531990376678
        40;                    0;                    0;                    0;   0,0165981341248366;   0,0197867460278127
        41;                    0;                    0;                    0;   0,0211657670530323;   0,0195719495958678
        42;                    0;                    0;                    0;   0,0247262248617161;  0,00941059893341926
        43;                    0;                    0;                    0;   0,0176916874007549;                    0
        44;                    0;                    0;                    0;   0,0173173512387189;                    0
        45;                    0;                    0;                    0;   0,0137820925641873;                    0
        46;                    0;                    0;                    0;   0,0174054957395816;                    0
        47;                    0;                    0;                    0;   0,0173906728066901;                    0
        48;                    0;                    0;                    0;   0,0130506141844747;                    0
        49;                    0;                    0;                    0;   0,0197824656450864;                    0
        50;                    0;                    0;                    0;   0,0181083905477428;                    0
        51;                    0;                    0;                    0;   0,0180363061377719;                    0
        52;                    0;                    0;                    0;   0,0154853577351914;                    0
        53;                    0;                    0;                    0;   0,0197802252104562;                    0
        54;                    0;                    0;                    0;    0,015149507520148;                    0
        55;                    0;                    0;                    0;   0,0170499125975716;                    0
        56;                    0;                    0;                    0;   0,0130372782343602;                    0
        57;                    0;                    0;                    0;   0,0119354047840932;                    0
        58;                    0;                    0;                    0;   0,0132977350473344;                    0
        59;                    0;                    0;                    0;   0,0114978968930943;                    0
        60;                    0;                    0;                    0;   0,0152510534086515;                    0
        61;                    0;                    0;                    0;   0,0126746479981262;                    0
        62;                    0;                    0;                    0;    0,012494733502155;                    0
        63;                    0;                    0;                    0;   0,0123674066049763;                    0
        64;                    0;                    0;                    0;   0,0122732151640722;                    0
        65;                    0;                    0;                    0;   0,0122125663877162;                    0
        66;                    0;                    0;                    0;   0,0121617833110167;                    0
        67;                    0;                    0;                    0;   0,0121160783929892;                    0
        68;                    0;                    0;                    0;   0,0120777253986326;                    0
        69;                    0;                    0;                    0;   0,0120435934568605;                    0
        70;                    0;                    0;                    0;   0,0120132781935172;                    0
        71;                    0;                    0;                    0;    0,011985142649609;                    0
        72;                    0;                    0;                    0;   0,0119523927338709;                    0
        73;                    0;                    0;                    0;   0,0119129066971987;                    0
        74;                    0;                    0;                    0;   0,0118730538219609;                    0
        75;                    0;                    0;                    0;    0,011834088757589;                    0
        76;                    0;                    0;                    0;   0,0117979732308366;                    0
        77;                    0;                    0;                    0;   0,0117639087904996;                    0
