           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               1/26;               0/26;               0/26;               0/26
       level2_1;               7/26;               8/26;               2/26;              14/26;               7/26
       level2_2;              10/26;              15/26;               8/26;              12/26;               9/26
       level3_1;               4/26;               3/26;               3/26;               6/26;               3/26
       level3_2;               4/26;               6/26;               3/26;               3/26;               6/26
       level4_1;               0/26;               2/26;               5/26;               1/26;               2/26
       level4_2;               3/26;               7/26;               1/26;               3/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               1/26;               0/26
       level5_2;               1/26;               2/26;               1/26;               3/26;               2/26
       level5_3;               3/26;               2/26;               0/26;               4/26;               4/26
       level5_4;               0/26;               1/26;               0/26;               1/26;               1/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0413841234565413;   0,0406457019974034;    0,041376830988596;   0,0413848165771521;     0,04091096122106
         2;   0,0413075278446194;   0,0429983213972722;   0,0427728506542487;   0,0413848909795581;   0,0445966718979276
         3;   0,0424113066668445;   0,0440805676832051;   0,0443084084718016;   0,0413849983666913;   0,0446745639238658
         4;   0,0410552219767578;   0,0428497152758549;   0,0439426658301636;   0,0413851702128623;   0,0472518506812781
         5;   0,0341772119984892;   0,0385250183869925;   0,0429080824798068;   0,0413854943068866;   0,0450793427107722
         6;   0,0253243744591595;   0,0345505410307914;   0,0398341813682324;   0,0413824255583077;   0,0393731500128974
         7;    0,026751442549278;   0,0313198183664929;   0,0307538204059441;   0,0405214154250593;   0,0377319470759735
         8;   0,0198523039341571;   0,0262260580424225;   0,0248498710753377;   0,0440258147000295;   0,0338993548039732
         9;   0,0180132876475621;    0,021721262700718;   0,0203002455391331;   0,0439932346843154;   0,0312294921059246
        10;   0,0125292452289839;   0,0194291264143738;   0,0139987858333989;   0,0402187863555627;   0,0266297290527368
        11;   0,0158018349089507;   0,0231195465203918;   0,0159375445814847;   0,0387363848110548;   0,0224853459086371
        12;  0,00968868538098529;   0,0143854648407802;   0,0127836620071684;   0,0356002937931309;   0,0218128098583133
        13;                    0;   0,0127691985922015;  0,00814939366613636;   0,0326376430569698;   0,0202472022644335
        14;                    0;   0,0168757627062699;                    0;   0,0292712033688565;    0,017730046229237
        15;                    0;   0,0113207618780708;                    0;   0,0258457936585902;   0,0181938442085286
        16;                    0;  0,00956657949547879;                    0;   0,0186035928627429;  0,00685789030703262
        17;                    0;                    0;                    0;  0,00861544314755689;                    0
