           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               1/26;               1/26;               1/26;               0/26;               0/26
       level2_1;               2/26;               1/26;               4/26;               3/26;               3/26
       level2_2;               5/26;               8/26;               5/26;               4/26;               5/26
       level3_1;               2/26;               2/26;               1/26;               1/26;               1/26
       level3_2;               1/26;               0/26;               1/26;               0/26;               1/26
       level4_1;               2/26;               1/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               1/26;               1/26;               1/26;               0/26;               1/26
       level5_3;               0/26;               0/26;               0/26;               2/26;               1/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0348976964200837;   0,0360095151958765;   0,0323237792552458;   0,0357340331882546;    0,033964090104691
         2;    0,023155952549974;    0,026652190224812;   0,0197643127991105;   0,0218098282914083;    0,021758406522119
         3;   0,0129702642872688;   0,0133039548708644;    0,010548822459916;   0,0119495932226165;   0,0118113024083491
         4;  0,00849442455654766;  0,00999256447006026;  0,00907279394197657;  0,00914784057545278;  0,00700419825200127
