           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               2/26;               3/26;               3/26;               2/26;               3/26
       level2_2;               3/26;               3/26;               6/26;               2/26;               5/26
       level3_1;               0/26;               0/26;               1/26;               1/26;               2/26
       level3_2;               0/26;               0/26;               1/26;               2/26;               0/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               1/26;               1/26;               1/26;               1/26;               1/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0279639545631798;   0,0278927945204708;   0,0280314451786695;   0,0273010823183024;   0,0279256352088146
         2;   0,0165197581386277;   0,0153221390949602;   0,0167404874569292;   0,0153567814875683;   0,0170039947426896
         3;   0,0103864126560761;  0,00926087163629289;   0,0115759391567302;   0,0102784357319861;    0,010831641823141
         4;  0,00719168243032228;                    0;   0,0094752212298708;  0,00789163156291335;  0,00801440189709459
