           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;              25/26;              25/26;              22/26;              25/26;              25/26
       level3_1;              25/26;              25/26;              22/26;              25/26;              25/26
       level3_2;              25/26;              25/26;              23/26;              25/26;              25/26
       level4_1;              25/26;              25/26;              22/26;              25/26;              25/26
       level4_2;              25/26;              25/26;              22/26;              25/26;              25/26
       level5_1;              25/26;              25/26;              22/26;              25/26;              25/26
       level5_2;              25/26;              25/26;              22/26;              25/26;              25/26
       level5_3;              25/26;              25/26;              22/26;              25/26;              25/26
       level5_4;              25/26;              25/26;              22/26;              25/26;              25/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0483506961528505;    0,048309202867726;   0,0489412222584612;   0,0483301394061241;   0,0489001111543474
         2;   0,0486246923257014;   0,0486200950357415;   0,0486918406751303;   0,0486224921219233;   0,0486872814833598
         3;   0,0486530461945191;   0,0486525133214453;   0,0486606511687268;   0,0486528048558281;   0,0486601250683282
         4;   0,0486562272651444;   0,0486561568148797;    0,048657073932628;   0,0486562090996293;   0,0486570052525487
         5;   0,0486565877810646;   0,0486565698237155;   0,0486566674991346;   0,0486565949586985;   0,0486566507268657
         6;   0,0486566286868979;   0,0486566166862272;   0,0486566213746199;   0,0486566387423148;   0,0486566104899914
         7;   0,0486566333293841;   0,0486566220044314;   0,0486566161446523;   0,0486566437129005;   0,0486566059247832
         8;   0,0486566338567827;   0,0486566226082866;   0,0486566155555331;   0,0486566442790445;   0,0486566054076685
         9;   0,0486566339172022;   0,0486566226771616;   0,0486566154930664;   0,0486566443453725;   0,0486566053499313
        10;   0,0486566339246291;   0,0486566226853273;   0,0486566154903669;   0,0486566443549817;    0,048656605344324
        11;   0,0486566339260425;   0,0486566226866038;   0,0486566154944517;   0,0486566443581551;    0,048656605344632
        12;   0,0486566339267737;   0,0486566226870986;   0,0486566154993083;   0,0486566443605988;   0,0486566053456109
        13;   0,0486566339274275;   0,0486566226875047;   0,0486566155042545;   0,0486566443629603;   0,0486566053466657
        14;   0,0486566339280728;   0,0486566226879007;   0,0486566155092127;    0,048656644365313;   0,0486566053477288
        15;   0,0486566339287172;   0,0486566226882956;   0,0486566155141743;   0,0486566443676654;   0,0486566053487926
        16;   0,0486566339293617;   0,0486566226886904;   0,0486566155191381;   0,0486566443700184;    0,048656605349856
        17;   0,0486566339300063;   0,0486566226890852;   0,0486566155241041;   0,0486566443723721;   0,0486566053509192
        18;   0,0486566339306511;     0,04865662268948;   0,0486566155290724;   0,0486566443747264;    0,048656605351982
        19;   0,0486566339312961;   0,0486566226898749;   0,0486566155340428;   0,0486566443770815;   0,0486566053530444
        20;   0,0486566339319413;   0,0486566226902698;   0,0486566155390155;   0,0486566443794372;   0,0486566053541065
        21;   0,0486566339325866;   0,0486566226906647;   0,0486566155439903;   0,0486566443817936;   0,0486566053551682
