           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;              25/26;              25/26;              25/26;              25/26;              25/26
       level3_1;              25/26;              25/26;              25/26;              25/26;              25/26
       level3_2;              25/26;              25/26;              25/26;              25/26;              25/26
       level4_1;              25/26;              25/26;              25/26;              25/26;              25/26
       level4_2;              25/26;              25/26;              25/26;              25/26;              25/26
       level5_1;              25/26;              25/26;              25/26;              25/26;              25/26
       level5_2;              25/26;              25/26;              25/26;              25/26;              25/26
       level5_3;              25/26;              25/26;              25/26;              25/26;              25/26
       level5_4;              25/26;              25/26;              25/26;              25/26;              25/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0519504307520381;   0,0495471381377304;   0,0508694865247416;   0,0513967160459439;   0,0515355552485891
         2;   0,0486608587757422;   0,0494028505068403;   0,0509318823811435;   0,0514150865284036;   0,0514956339128581
         3;   0,0501492968432873;   0,0517910604144325;   0,0510307131314711;   0,0514253047581074;   0,0514720904641991
         4;   0,0518882566821782;   0,0517659278700067;   0,0511589480860913;   0,0514313403575436;    0,051458056761074
         5;    0,050297214534156;    0,051711221234633;   0,0512695896584246;    0,051434759508904;   0,0514500241633748
         6;   0,0509090019049703;   0,0516359078460316;   0,0513418706840411;   0,0514367254194731;   0,0514454247933472
         7;   0,0509892177254927;   0,0515655461838779;   0,0513842101151301;   0,0514378510302087;   0,0514428007851936
         8;   0,0511120907799209;   0,0515151995163637;    0,051408207506951;   0,0514384935717333;    0,051441308174762
         9;   0,0512335905316614;   0,0514835766346948;   0,0514217325865123;   0,0514388596702531;   0,0514404596216914
        10;   0,0513196121850167;   0,0514647941648927;    0,051429365769157;    0,051439068029262;   0,0514399773907703
        11;   0,0513714193188183;   0,0514538976018174;    0,051433683503925;   0,0514391865371514;     0,05143970335899
        12;   0,0514009884428773;   0,0514476415101059;   0,0514361301735734;   0,0514392539157549;   0,0514395476294914
        13;   0,0514176640194892;   0,0514440672841452;   0,0514375182047852;   0,0514392922163247;   0,0514394591277729
        14;    0,051427067921214;   0,0514420302823115;   0,0514383062144991;   0,0514393139852164;   0,0514394088321581
        15;     0,05143238295921;    0,051440870864606;   0,0514387537692753;   0,0514393263571542;   0,0514393802494492
        16;   0,0514353930126917;   0,0514402114100098;   0,0514390080226172;   0,0514393333882376;   0,0514393640062162
        17;     0,05143710003258;   0,0514398364695526;   0,0514391524827549;   0,0514393373839773;   0,0514393547754275
        18;   0,0514380689235657;   0,0514396233388195;   0,0514392345678322;   0,0514393396547135;   0,0514393495297276
        19;   0,0514386191396136;   0,0514395022017231;   0,0514392812123136;   0,0514393409451393;   0,0514393465486925
        20;   0,0514389316908176;   0,0514394333557628;    0,051439307718524;   0,0514393416784662;   0,0514393448546271
        21;   0,0514391092666439;   0,0514393942299929;   0,0514393227811762;   0,0514393420952025;   0,0514393438919227
        22;   0,0514392101662205;   0,0514393719949609;   0,0514393313408836;   0,0514393423320258;   0,0514393433448369
        23;   0,0514392675011514;   0,0514393593590315;   0,0514393362051624;   0,0514393424666079;   0,0514393430339389
        24;   0,0514393000820585;   0,0514393521782198;   0,0514393389694243;   0,0514393425430882;   0,0514393428572618
        25;   0,0514393185966855;   0,0514393480974873;   0,0514393405402954;   0,0514393425865504;   0,0514393427568597
        26;   0,0514393291180301;   0,0514393457784822;   0,0514393414329887;   0,0514393426112491;   0,0514393426998032
        27;   0,0514393350970505;    0,051439344460636;   0,0514393419402879;   0,0514393426252849;   0,0514393426673791
        28;    0,051439338494791;   0,0514393437117298;   0,0514393422285755;   0,0514393426332613;   0,0514393426489532
        29;   0,0514393404256522;   0,0514393432861413;   0,0514393423924034;    0,051439342637794;    0,051439342638482
        30;   0,0514393415229188;   0,0514393430442879;   0,0514393424855034;   0,0514393426403699;   0,0514393426325314
        31;   0,0514393421464713;   0,0514393429068475;     0,05143934253841;   0,0514393426418338;   0,0514393426291498
        32;   0,0514393425008219;    0,051439342828743;   0,0514393425684757;   0,0514393426426656;   0,0514393426272281
        33;   0,0514393427021907;   0,0514393427843578;   0,0514393425855612;   0,0514393426431384;    0,051439342626136
        34;    0,051439342816623;   0,0514393427591347;   0,0514393425952704;   0,0514393426434071;   0,0514393426255154
        35;    0,051439342881651;    0,051439342744801;   0,0514393426007878;   0,0514393426435598;   0,0514393426251627
        36;   0,0514393429186037;   0,0514393427366554;   0,0514393426039231;   0,0514393426436466;   0,0514393426249622
        37;   0,0514393429396016;   0,0514393427320266;   0,0514393426057047;   0,0514393426436959;   0,0514393426248484
        38;   0,0514393429515328;   0,0514393427293961;   0,0514393426067169;    0,051439342643724;   0,0514393426247836
        39;   0,0514393429583116;   0,0514393427279014;    0,051439342607292;   0,0514393426437399;   0,0514393426247467
        40;   0,0514393429621623;    0,051439342727052;   0,0514393426076187;    0,051439342643749;   0,0514393426247258
        41;    0,051439342964349;   0,0514393427265693;   0,0514393426078041;   0,0514393426437542;   0,0514393426247139
        42;   0,0514393429655903;   0,0514393427262951;   0,0514393426079094;   0,0514393426437571;   0,0514393426247071
        43;   0,0514393429662941;   0,0514393427261393;    0,051439342607969;   0,0514393426437588;   0,0514393426247032
        44;   0,0514393429666926;   0,0514393427260509;   0,0514393426080028;   0,0514393426437598;    0,051439342624701
        45;   0,0514393429669175;   0,0514393427260007;   0,0514393426080218;   0,0514393426437604;   0,0514393426246997
        46;   0,0514393429670438;   0,0514393427259722;   0,0514393426080324;   0,0514393426437607;    0,051439342624699
        47;   0,0514393429671141;   0,0514393427259561;   0,0514393426080383;   0,0514393426437609;   0,0514393426246985
        48;   0,0514393429671525;    0,051439342725947;   0,0514393426080415;    0,051439342643761;   0,0514393426246982
        49;   0,0514393429671728;   0,0514393427259419;   0,0514393426080432;   0,0514393426437611;   0,0514393426246981
        50;   0,0514393429671828;   0,0514393427259391;    0,051439342608044;   0,0514393426437611;    0,051439342624698
        51;    0,051439342967187;   0,0514393427259375;   0,0514393426080443;   0,0514393426437612;   0,0514393426246979
        52;   0,0514393429671879;   0,0514393427259367;   0,0514393426080443;   0,0514393426437612;   0,0514393426246978
        53;   0,0514393429671869;   0,0514393427259363;   0,0514393426080441;   0,0514393426437613;   0,0514393426246977
        54;   0,0514393429671848;   0,0514393427259361;   0,0514393426080439;   0,0514393426437613;   0,0514393426246977
        55;   0,0514393429671821;   0,0514393427259361;   0,0514393426080436;   0,0514393426437614;   0,0514393426246977
        56;   0,0514393429671791;   0,0514393427259362;   0,0514393426080433;   0,0514393426437614;   0,0514393426246976
        57;   0,0514393429671758;   0,0514393427259363;    0,051439342608043;   0,0514393426437614;   0,0514393426246976
        58;   0,0514393429671725;   0,0514393427259364;   0,0514393426080426;   0,0514393426437614;   0,0514393426246976
        59;   0,0514393429671691;   0,0514393427259365;   0,0514393426080423;   0,0514393426437615;   0,0514393426246975
        60;   0,0514393429671657;   0,0514393427259366;   0,0514393426080419;   0,0514393426437615;   0,0514393426246975
        61;   0,0514393429671622;   0,0514393427259367;   0,0514393426080416;   0,0514393426437615;   0,0514393426246974
        62;   0,0514393429671587;   0,0514393427259369;   0,0514393426080412;   0,0514393426437616;   0,0514393426246974
        63;   0,0514393429671552;    0,051439342725937;   0,0514393426080408;   0,0514393426437616;   0,0514393426246973
        64;   0,0514393429671517;   0,0514393427259372;   0,0514393426080405;   0,0514393426437616;   0,0514393426246973
        65;   0,0514393429671483;   0,0514393427259373;   0,0514393426080401;   0,0514393426437617;   0,0514393426246973
        66;   0,0514393429671448;   0,0514393427259374;   0,0514393426080397;   0,0514393426437617;   0,0514393426246972
        67;   0,0514393429671413;   0,0514393427259376;   0,0514393426080393;   0,0514393426437618;   0,0514393426246972
        68;   0,0514393429671378;   0,0514393427259377;    0,051439342608039;   0,0514393426437618;   0,0514393426246971
        69;   0,0514393429671343;   0,0514393427259379;   0,0514393426080386;   0,0514393426437618;   0,0514393426246971
        70;   0,0514393429671309;    0,051439342725938;   0,0514393426080383;   0,0514393426437618;    0,051439342624697
        71;   0,0514393429671274;   0,0514393427259382;    0,051439342608038;   0,0514393426437619;    0,051439342624697
        72;   0,0514393429671239;   0,0514393427259383;   0,0514393426080376;   0,0514393426437619;    0,051439342624697
        73;   0,0514393429671204;   0,0514393427259384;   0,0514393426080372;   0,0514393426437619;   0,0514393426246969
        74;   0,0514393429671169;   0,0514393427259386;   0,0514393426080368;   0,0514393426437619;   0,0514393426246969
        75;   0,0514393429671134;   0,0514393427259387;   0,0514393426080365;    0,051439342643762;   0,0514393426246969
        76;   0,0514393429671099;   0,0514393427259389;   0,0514393426080361;    0,051439342643762;   0,0514393426246968
        77;   0,0514393429671064;    0,051439342725939;   0,0514393426080357;   0,0514393426437621;   0,0514393426246968
        78;    0,051439342967103;   0,0514393427259392;   0,0514393426080354;   0,0514393426437621;   0,0514393426246967
        79;   0,0514393429670995;   0,0514393427259393;    0,051439342608035;   0,0514393426437621;   0,0514393426246967
        80;    0,051439342967096;   0,0514393427259395;   0,0514393426080346;   0,0514393426437621;   0,0514393426246967
        81;   0,0514393429670925;   0,0514393427259396;   0,0514393426080343;   0,0514393426437621;   0,0514393426246966
        82;   0,0514393429670891;   0,0514393427259398;   0,0514393426080339;   0,0514393426437622;   0,0514393426246966
        83;   0,0514393429670855;   0,0514393427259399;   0,0514393426080335;   0,0514393426437622;   0,0514393426246966
        84;   0,0514393429670821;   0,0514393427259401;   0,0514393426080332;   0,0514393426437622;   0,0514393426246965
        85;   0,0514393429670786;   0,0514393427259402;   0,0514393426080328;   0,0514393426437623;   0,0514393426246965
        86;   0,0514393429670751;   0,0514393427259403;   0,0514393426080324;   0,0514393426437623;   0,0514393426246964
        87;   0,0514393429670716;   0,0514393427259405;   0,0514393426080321;   0,0514393426437623;   0,0514393426246964
        88;   0,0514393429670681;   0,0514393427259406;   0,0514393426080317;   0,0514393426437624;   0,0514393426246964
        89;   0,0514393429670646;   0,0514393427259408;   0,0514393426080314;   0,0514393426437624;   0,0514393426246963
        90;   0,0514393429670611;   0,0514393427259409;    0,051439342608031;   0,0514393426437624;   0,0514393426246963
        91;   0,0514393429670576;    0,051439342725941;   0,0514393426080306;   0,0514393426437625;   0,0514393426246963
        92;   0,0514393429670541;   0,0514393427259412;   0,0514393426080303;   0,0514393426437625;   0,0514393426246962
        93;   0,0514393429670506;   0,0514393427259413;   0,0514393426080299;   0,0514393426437625;   0,0514393426246961
        94;   0,0514393429670471;   0,0514393427259415;   0,0514393426080295;   0,0514393426437625;   0,0514393426246961
        95;   0,0514393429670436;   0,0514393427259417;   0,0514393426080292;   0,0514393426437626;   0,0514393426246961
        96;   0,0514393429670402;   0,0514393427259418;   0,0514393426080288;   0,0514393426437626;    0,051439342624696
        97;   0,0514393429670367;    0,051439342725942;   0,0514393426080285;   0,0514393426437627;    0,051439342624696
        98;   0,0514393429670332;   0,0514393427259421;   0,0514393426080281;   0,0514393426437627;    0,051439342624696
        99;   0,0514393429670297;   0,0514393427259422;   0,0514393426080278;   0,0514393426437627;   0,0514393426246959
       100;   0,0514393429670262;   0,0514393427259424;   0,0514393426080274;   0,0514393426437628;   0,0514393426246959
       101;   0,0514393429670227;   0,0514393427259425;   0,0514393426080271;   0,0514393426437628;   0,0514393426246958
       102;   0,0514393429670192;   0,0514393427259426;   0,0514393426080267;   0,0514393426437628;   0,0514393426246958
       103;   0,0514393429670157;   0,0514393427259428;   0,0514393426080263;   0,0514393426437629;   0,0514393426246958
       104;   0,0514393429670122;   0,0514393427259429;   0,0514393426080259;   0,0514393426437629;   0,0514393426246957
       105;   0,0514393429670088;   0,0514393427259431;   0,0514393426080256;   0,0514393426437629;   0,0514393426246957
