           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;              25/26;              25/26;              25/26;              25/26;              25/26
       level3_1;              25/26;              25/26;              25/26;              25/26;              25/26
       level3_2;              25/26;              25/26;              25/26;              25/26;              25/26
       level4_1;              25/26;              25/26;              25/26;              25/26;              25/26
       level4_2;              25/26;              25/26;              25/26;              25/26;              25/26
       level5_1;              25/26;              25/26;              25/26;              25/26;              25/26
       level5_2;              25/26;              25/26;              25/26;              25/26;              25/26
       level5_3;              25/26;              25/26;              25/26;              25/26;              25/26
       level5_4;              25/26;              25/26;              25/26;              25/26;              25/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0438072565822225;   0,0514555454528154;    0,056968201868226;   0,0572121334623609;   0,0463784153947323
         2;   0,0487649393424034;    0,051510842679133;   0,0516374794238328;   0,0504129398692608;   0,0484653557384059
         3;   0,0497889422967755;   0,0518057074999609;   0,0455175458588571;   0,0514686317113268;   0,0498785003305508
         4;   0,0471900034234142;   0,0422211473475279;   0,0492360744631306;   0,0515693834017453;   0,0419863614831933
         5;   0,0496787350764393;   0,0514651769143673;   0,0517271309201124;   0,0425956125932527;   0,0419959743396792
         6;   0,0439819001128806;   0,0512861061380181;   0,0515638135180633;   0,0498565841755969;    0,049874010490599
         7;    0,048585046428646;   0,0514842501290359;   0,0419387861483488;   0,0516658004589801;   0,0477511282434899
         8;   0,0499244788578753;   0,0423704311918271;   0,0435868232818197;   0,0515834611252825;   0,0492357447849733
         9;   0,0501560832163803;   0,0515034499524813;   0,0510360008428788;   0,0508497625733787;    0,050107714575276
        10;   0,0454277631670674;   0,0513451550765435;   0,0556348537712925;   0,0540865702282934;   0,0489386665205311
        11;   0,0485068667048791;   0,0424684682021578;   0,0515207093303367;   0,0515668125194936;   0,0474355994470475
        12;   0,0441340401954385;   0,0514627160681906;   0,0527062878154902;   0,0423760191933456;   0,0422387450605192
        13;   0,0491585772633276;    0,051539217939147;    0,051718340108328;   0,0526988661582616;   0,0478839393052368
        14;   0,0493354985570252;   0,0515319164094366;   0,0423381472194154;   0,0502130853833961;   0,0499177589932822
        15;   0,0471994413817898;   0,0503501969744329;   0,0517844001225165;   0,0563729117282691;   0,0501458852491343
        16;    0,041954751270696;   0,0515365475805919;   0,0513336485446554;   0,0515344158960051;   0,0461285801465987
        17;   0,0458138504320198;   0,0503516562498281;   0,0517202006779695;   0,0523980053425146;     0,04943148533298
        18;   0,0437626351828418;    0,051487049011251;      0,0484542145715;   0,0467580568942652;   0,0485193684903505
        19;   0,0455206160675656;   0,0515271174144089;   0,0516447490798074;   0,0519551039774277;   0,0463164056146682
        20;   0,0497058369664956;   0,0514165777138756;   0,0516510546498169;   0,0516387754545725;   0,0494521740268348
        21;   0,0491109048093157;   0,0515076235009376;   0,0515384501887608;   0,0546799831719385;    0,048291173229851
        22;   0,0496508270648921;   0,0421882475388675;   0,0570519289900064;   0,0515051410375296;   0,0502223694960315
        23;   0,0419769335374969;   0,0423101693076208;   0,0559463135556989;   0,0515180890739808;   0,0474882551789006
        24;   0,0499690976292865;   0,0514816733712357;   0,0535715861428339;   0,0496628762675751;   0,0491817400365752
        25;   0,0462117201735968;   0,0514870127698001;   0,0517699700049425;   0,0525411405503312;   0,0503415579033659
        26;    0,050112518436791;    0,050223865991427;   0,0421726442487151;   0,0515013370202954;   0,0502472348882703
        27;   0,0497804312776119;   0,0515244435759859;   0,0516034654483002;   0,0526048267435919;   0,0424683553446824
        28;   0,0497240740801483;   0,0426252057091615;    0,048948360262365;   0,0497898805884442;   0,0497319821039814
        29;   0,0503273167736683;   0,0437323072580797;   0,0514667747670938;   0,0518491707628947;   0,0499904879369947
        30;   0,0432019608803144;    0,051525704862642;   0,0516837847638702;   0,0423226770201457;   0,0482530560426539
        31;     0,04730361244014;   0,0504243533922819;   0,0530426627141003;   0,0515591156287933;   0,0469630072914899
        32;   0,0485589266666001;   0,0514857346093067;   0,0518084383643055;   0,0421077851126143;   0,0432471310817477
        33;   0,0503203955350742;   0,0510870434990245;   0,0515397833514511;   0,0514708507937765;    0,049251094472176
        34;   0,0493851397369141;   0,0421983498055484;   0,0521687777050697;   0,0568733339612578;   0,0499671673263582
        35;   0,0501388755161038;    0,050037804389134;   0,0514680362317242;   0,0516680674151031;   0,0429174258552496
        36;   0,0503110666675695;   0,0515177175696457;   0,0525656306346794;   0,0567159361792876;   0,0480568875388147
        37;   0,0497564688238738;   0,0514854981631043;   0,0424947676341448;   0,0523097180802051;   0,0499266174253611
        38;   0,0484208029678962;   0,0514988921895592;    0,051621516868602;    0,050989959890831;   0,0501924060295336
        39;   0,0487501282209646;   0,0509895405050412;    0,056614884852844;   0,0425107142378019;   0,0493062433617873
        40;   0,0499230185572354;   0,0514700696056728;   0,0536399764124134;   0,0572629215375519;    0,050111020662772
        41;   0,0501015893141021;   0,0515074276381199;   0,0518570463842745;   0,0516305605460615;      0,0425172029039
        42;    0,046519182953511;   0,0515341133940439;   0,0430987168305755;   0,0561273641176366;   0,0502236709501959
        43;   0,0502108077448956;   0,0424611507061828;   0,0427481017543588;   0,0514850851445342;   0,0498113978180573
        44;   0,0501316407952969;   0,0424638801305107;   0,0574082732669413;   0,0514655165680845;   0,0463888646149207
        45;   0,0496906517255574;   0,0502213860315474;    0,051855043847263;    0,057261634211108;    0,048430928724967
        46;   0,0438726315107155;   0,0498002279817797;   0,0453111166536813;   0,0524228512150592;   0,0491064950440226
        47;   0,0428136025638275;   0,0515245941605591;   0,0523461622123066;   0,0569886758867238;   0,0498463975687182
        48;   0,0499738114306837;   0,0514442452487314;   0,0515029251840347;   0,0570179409833908;   0,0497713971849747
        49;   0,0469696793188228;   0,0514791593426505;   0,0514679989754665;   0,0544292938080283;   0,0492983399519938
        50;   0,0419984806389401;   0,0462409297616046;   0,0517693684041416;   0,0516375311042051;   0,0500160307864136
        51;   0,0499255626626238;     0,05152568933838;   0,0508403809299807;   0,0541398194822541;   0,0429686937591602
        52;   0,0476436032036349;   0,0514576833164159;   0,0569598835218967;   0,0516341693946135;   0,0449165738104285
        53;   0,0499877375682255;   0,0439878193472514;   0,0422936884694559;   0,0446418707040568;   0,0464362539295565
        54;   0,0482750268356689;   0,0420239059095033;   0,0475867451947792;   0,0521698688693029;   0,0501292931984452
        55;   0,0482744470389571;    0,050860573075655;   0,0517005699090155;    0,042845112692035;   0,0501076422566305
        56;    0,043052987601221;   0,0513139771333662;   0,0516009630190924;   0,0541216753457747;   0,0492541599791136
        57;   0,0422416241138476;   0,0512302860033889;   0,0516277872324527;   0,0490273657302164;   0,0478988512509012
        58;   0,0493895477742552;   0,0514863412536073;   0,0519671514176256;   0,0422979203274171;   0,0502122429918388
        59;   0,0444468552361842;   0,0515207634988535;   0,0571217208150691;   0,0542780998922158;   0,0420246992118774
        60;   0,0466461540597529;   0,0514477741736873;   0,0515452648477286;   0,0524986378315219;   0,0502785468640735
        61;   0,0496224214529783;   0,0517354761009461;   0,0455717275052769;    0,051589353661184;   0,0457650907893393
        62;   0,0497488858945235;   0,0510938244667924;   0,0514227528932713;   0,0438677827975297;   0,0499448803702339
        63;   0,0496923746397967;   0,0517311727650239;   0,0505021027641019;   0,0514690581195747;   0,0501951316718237
        64;   0,0438262817189264;   0,0515276285899765;   0,0568614125934981;   0,0515654298873593;   0,0474786743963943
        65;   0,0443161344894927;   0,0420153734384611;   0,0516153484766452;   0,0512542215665051;   0,0500773610947514
        66;   0,0468417475177043;   0,0431816297965321;    0,052220587526319;    0,042542479122166;   0,0503283844036195
        67;   0,0496604694591793;   0,0420770202443481;   0,0463895496658723;   0,0492265692478047;   0,0502144116338728
        68;   0,0452087031564522;   0,0423827590943308;   0,0526456331642441;   0,0554898472969565;   0,0492819881031493
        69;   0,0481988662769344;   0,0427429019274596;   0,0515744722504109;   0,0555533712938046;   0,0492292124446875
        70;   0,0437003382254187;   0,0514829097403126;   0,0462930396939832;   0,0440553512869725;   0,0501213144789658
        71;   0,0497529443456567;   0,0512128293573383;   0,0525688578398437;   0,0572971395475242;   0,0503178710416877
        72;   0,0496918737242713;   0,0515555060144378;   0,0516955615581262;   0,0439744774910744;   0,0497654117918746
        73;   0,0446065956662902;   0,0424290874739268;   0,0520229993350684;   0,0494639030786299;   0,0499433681541111
        74;   0,0451794699515833;   0,0515293850737555;   0,0572289349566656;   0,0549004474641122;   0,0501594219318518
        75;   0,0501496536087605;   0,0484973782986331;   0,0570574641055903;   0,0548087799113692;   0,0461771721641764
        76;   0,0462782685476635;   0,0418795130807043;   0,0529964221514369;   0,0514843750039267;   0,0499290382854896
        77;   0,0500775964958102;   0,0443489967292719;   0,0531406296046445;    0,051655082302924;   0,0497336633619526
        78;   0,0489653684745638;   0,0515118356456738;   0,0459303503896533;   0,0558474965471954;    0,050174528092283
        79;   0,0423651252201432;     0,05151062418485;   0,0541764915835566;   0,0524595328244647;   0,0493137641669635
        80;   0,0457374857555518;   0,0423705832171404;   0,0419665985786457;   0,0515410707728493;    0,048453448137995
        81;   0,0499862595892881;   0,0509313403395629;   0,0516045330865242;   0,0423031096645827;   0,0488530942190931
        82;   0,0477082441667544;   0,0459959941505903;   0,0494034321996673;   0,0516238026633832;   0,0499832135295206
        83;     0,05013748056733;   0,0515841117714349;   0,0515985213969676;   0,0565450658946602;   0,0458118045399246
        84;    0,045172405727034;   0,0515179344795135;   0,0504752120215752;   0,0515651140049731;   0,0487795258533045
        85;   0,0490460553055892;   0,0514911216038691;   0,0571647201059798;   0,0571080989656465;   0,0501844534965522
        86;   0,0419448057289346;   0,0465967248065718;   0,0517456566550025;   0,0422851794731649;   0,0492809795239937
        87;    0,050123370209026;   0,0514800575735876;   0,0511397239288119;   0,0550296551714085;   0,0449659421152638
        88;   0,0463344048198871;   0,0514724665743618;   0,0561476728922308;   0,0515758534679801;   0,0480932677671712
        89;   0,0491970847469017;   0,0490412974924502;   0,0516228059371031;    0,043038788927467;   0,0501837495371517
        90;   0,0503412984400489;   0,0515180295080318;   0,0561105014118159;   0,0434252008438824;   0,0493150803100191
        91;    0,043555062360231;   0,0508445158372873;   0,0515771568107766;   0,0529154319295573;   0,0485520358096479
        92;   0,0483980748564535;   0,0514846825536554;   0,0419284512239837;    0,047840697128706;   0,0498750041546686
        93;    0,044005245436446;   0,0422674280090943;   0,0493103086810616;   0,0521883595845341;   0,0429166312754444
        94;   0,0490012101459582;   0,0436960056708295;   0,0547888143565561;   0,0547422635144878;    0,048631058949794
        95;   0,0482014408566573;   0,0514800187153936;    0,051686929403718;   0,0515576956062483;   0,0492531347130793
        96;   0,0451260010243879;   0,0514069899847519;   0,0522530932837132;   0,0574163123251879;   0,0498426647821039
        97;   0,0496938350030468;   0,0514493583063832;   0,0462032486766326;   0,0474447635002943;   0,0490344340854023
        98;   0,0421970383760843;   0,0514935123824243;   0,0515074120555167;   0,0518682790475567;   0,0500680453386984
        99;   0,0486184903849306;   0,0514430477966196;   0,0485282931731259;   0,0515004829473755;   0,0428893568879173
       100;   0,0468904924669142;   0,0515279695537382;   0,0525063219346658;   0,0517805303502053;   0,0490870329694527
       101;   0,0497662717498668;   0,0515270871088647;     0,04221064721474;   0,0515668028153508;   0,0497386562153931
       102;   0,0496662950030896;   0,0419102519877161;   0,0519697346990704;   0,0519233503669612;   0,0498360927140443
       103;   0,0421169220041028;   0,0515230120547833;   0,0511700527847963;   0,0516546805928331;   0,0450571112185735
       104;    0,044055902857278;    0,051885545036961;   0,0528008405933774;   0,0515544689895223;   0,0502008782055578
       105;   0,0501759162301666;   0,0498863086667931;   0,0434938570639185;   0,0507935104264685;   0,0427918709541193
