           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;              25/26;              25/26;              25/26;              25/26;              25/26
       level3_1;              25/26;              25/26;              25/26;              25/26;              25/26
       level3_2;              25/26;              25/26;              25/26;              25/26;              25/26
       level4_1;              25/26;              25/26;              25/26;              25/26;              25/26
       level4_2;              25/26;              25/26;              25/26;              25/26;              25/26
       level5_1;              25/26;              25/26;              25/26;              25/26;              25/26
       level5_2;              25/26;              25/26;              25/26;              25/26;              25/26
       level5_3;              25/26;              25/26;              25/26;              25/26;              25/26
       level5_4;              25/26;              25/26;              25/26;              25/26;              25/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0480532862966683;   0,0448002294419939;   0,0483013928859083;   0,0498615140553839;   0,0466813273593934
         2;   0,0464633897475609;   0,0448003645788739;   0,0483013243010592;   0,0498875800072239;   0,0466814859147652
         3;   0,0447904714309019;   0,0448004213640059;   0,0483012688967944;     0,04988823838891;   0,0466817455711531
         4;   0,0447887090022988;    0,044800485334613;   0,0483012688748302;   0,0498889452740283;   0,0466824890037542
         5;   0,0447887088052296;   0,0448005574232519;   0,0483012688743448;   0,0498889169897957;   0,0466832219558051
         6;   0,0447887088052196;   0,0448006386891184;   0,0483012688738618;   0,0498888456384092;    0,046683224247314
         7;   0,0447887088052316;   0,0448007303398479;   0,0483012688733787;   0,0498884586942219;   0,0466832246205934
         8;   0,0447887088052435;   0,0448008337560996;   0,0483012688728955;    0,049888181919932;   0,0466832250171094
         9;   0,0447887088052555;   0,0448009505216231;   0,0483012688724122;   0,0498881818056611;   0,0466832254399292
        10;   0,0447887088052675;    0,044801082460523;   0,0483012688719289;   0,0498881818054867;   0,0466832258922396
        11;   0,0447887088052794;   0,0448012316841439;   0,0483012688714455;   0,0498881818053255;   0,0466832263776095
        12;   0,0447887088052914;   0,0448014006510266;    0,048301268870962;   0,0498881818051647;   0,0466832269000445
        13;   0,0447887088053034;   0,0448015922449612;   0,0483012688704784;   0,0498881818050044;   0,0466832274640538
        14;   0,0447887088053153;   0,0448018098785755;   0,0483012688699948;   0,0498881818048445;   0,0466832280747359
        15;   0,0447887088053273;   0,0448020576336993;   0,0483012688695111;   0,0498881818046851;   0,0466832287378889
        16;   0,0447887088053393;   0,0448023404558877;   0,0483012688690273;   0,0498881818045261;   0,0466832294601604
        17;   0,0447887088053513;   0,0448026644306799;   0,0483012688685435;   0,0498881818043676;   0,0466832302492511
        18;   0,0447887088053632;   0,0448030371866782;   0,0483012688680595;   0,0498881818042095;   0,0466832311142034
        19;   0,0447887088053752;   0,0448034685017346;   0,0483012688675756;   0,0498881818040519;   0,0466832320658208
        20;   0,0447887088053871;   0,0448039712466921;   0,0483012688670915;   0,0498881818038947;    0,046683233117291
        21;   0,0447887088053991;     0,04480456291527;   0,0483012688666074;   0,0498881818037379;   0,0466832342851476
        22;    0,044788708805411;   0,0448052682269635;   0,0483012688661232;   0,0498881818035816;   0,0466832355908016
        23;    0,044788708805423;   0,0448061238256881;   0,0483012688656389;   0,0498881818034259;   0,0466832370630926
        24;   0,0447887088054349;   0,0448071874179103;   0,0483012688651545;   0,0498881818032705;   0,0466832387427704
        25;   0,0447887088054469;   0,0448085573537455;   0,0483012688646701;   0,0498881818031155;   0,0466832406909275
        26;   0,0447887088054588;   0,0448104204845568;   0,0483012688641856;    0,049888181802961;   0,0466832430063679
        27;   0,0447887088054707;   0,0448131935944382;    0,048301268863701;   0,0498881818028069;   0,0466832458661185
        28;   0,0447887088054827;   0,0448180892154036;   0,0483012688632163;   0,0498881818026534;   0,0466832496384414
        29;   0,0447887088054946;   0,0448311698776885;   0,0483012688627316;   0,0498881818025002;   0,0466832552981048
        30;   0,0447887088055066;   0,0449430130877068;   0,0483012688622468;   0,0498881818023476;   0,0466832665100037
        31;   0,0447887088055185;   0,0449799081912715;   0,0483012688617619;   0,0498881818021953;    0,046683274846352
        32;   0,0447887088055304;   0,0449799151409661;    0,048301268861277;   0,0498881818020436;   0,0466832750237359
        33;   0,0447887088055424;   0,0449799151434123;    0,048301268860792;   0,0498881818018923;   0,0466832751876054
        34;   0,0447887088055543;   0,0449799151450815;   0,0483012688603069;   0,0498881818017414;   0,0466832753510447
        35;   0,0447887088055662;   0,0449799151467491;   0,0483012688598218;    0,049888181801591;   0,0466832755140567
        36;   0,0447887088055781;   0,0449799151484152;   0,0483012688593365;    0,049888181801441;   0,0466832756766432
        37;     0,04478870880559;   0,0449799151500796;   0,0483012688588512;   0,0498881818012915;   0,0466832758388057
        38;    0,044788708805602;   0,0449799151517426;   0,0483012688583659;   0,0498881818011425;   0,0466832760005461
        39;   0,0447887088056139;    0,044979915153404;   0,0483012688578804;   0,0498881818009938;   0,0466832761618658
        40;   0,0447887088056259;   0,0449799151550639;   0,0483012688573948;   0,0498881818008457;   0,0466832763227664
        41;   0,0447887088056378;   0,0449799151567222;   0,0483012688569093;    0,049888181800698;   0,0466832764832496
        42;   0,0447887088056497;    0,044979915158379;   0,0483012688564236;   0,0498881818005508;    0,046683276643317
        43;   0,0447887088056616;   0,0449799151600343;   0,0483012688559378;    0,049888181800404;   0,0466832768029701
        44;   0,0447887088056735;    0,044979915161688;    0,048301268855452;   0,0498881818002577;   0,0466832769622107
        45;   0,0447887088056854;   0,0449799151633402;   0,0483012688549662;   0,0498881818001118;   0,0466832771210401
        46;   0,0447887088056973;   0,0449799151649909;   0,0483012688544802;   0,0498881817999664;     0,04668327727946
        47;   0,0447887088057092;     0,04497991516664;   0,0483012688539941;   0,0498881817998214;    0,046683277437472
        48;   0,0447887088057211;   0,0449799151682876;    0,048301268853508;    0,049888181799677;   0,0466832775950775
        49;    0,044788708805733;   0,0449799151699336;   0,0483012688530218;   0,0498881817995329;   0,0466832777522782
        50;   0,0447887088057449;   0,0449799151715781;   0,0483012688525356;   0,0498881817993893;   0,0466832779090756
        51;   0,0447887088057568;   0,0449799151732211;   0,0483012688520493;   0,0498881817992462;   0,0466832780654712
        52;   0,0447887088057687;   0,0449799151748626;   0,0483012688515628;   0,0498881817991035;   0,0466832782214665
        53;   0,0447887088057806;   0,0449799151765024;   0,0483012688510763;   0,0498881817989613;   0,0466832783770631
        54;   0,0447887088057925;   0,0449799151781408;   0,0483012688505898;   0,0498881817988195;   0,0466832785322623
        55;   0,0447887088058044;   0,0449799151797776;   0,0483012688501032;   0,0498881817986783;   0,0466832786870658
        56;   0,0447887088058163;   0,0449799151814129;   0,0483012688496164;   0,0498881817985375;    0,046683278841475
        57;   0,0447887088058282;   0,0449799151830467;   0,0483012688491297;   0,0498881817983971;   0,0466832789954914
        58;     0,04478870880584;   0,0449799151846789;   0,0483012688486428;   0,0498881817982571;   0,0466832791491165
        59;   0,0447887088058519;   0,0449799151863096;   0,0483012688481559;   0,0498881817981177;   0,0466832793023517
        60;   0,0447887088058638;   0,0449799151879388;   0,0483012688476689;   0,0498881817979787;   0,0466832794551985
        61;   0,0447887088058757;   0,0449799151895664;   0,0483012688471818;   0,0498881817978402;   0,0466832796076584
        62;   0,0447887088058876;   0,0449799151911925;   0,0483012688466947;   0,0498881817977021;   0,0466832797597327
        63;   0,0447887088058994;   0,0449799151928171;   0,0483012688462075;   0,0498881817975645;   0,0466832799114229
        64;   0,0447887088059113;   0,0449799151944401;   0,0483012688457202;   0,0498881817974274;   0,0466832800627305
        65;   0,0447887088059232;   0,0449799151960616;   0,0483012688452328;   0,0498881817972907;   0,0466832802136569
        66;   0,0447887088059351;   0,0449799151976815;   0,0483012688447454;   0,0498881817971545;   0,0466832803642034
        67;    0,044788708805947;   0,0449799151992999;   0,0483012688442579;   0,0498881817970187;   0,0466832805143716
        68;   0,0447887088059589;   0,0449799152009168;   0,0483012688437703;   0,0498881817968834;   0,0466832806641626
        69;   0,0447887088059707;   0,0449799152025322;   0,0483012688432827;   0,0498881817967486;   0,0466832808135782
        70;   0,0447887088059825;    0,044979915204146;   0,0483012688427949;   0,0498881817966142;   0,0466832809626194
        71;   0,0447887088059944;   0,0449799152057583;   0,0483012688423071;   0,0498881817964803;   0,0466832811112878
        72;   0,0447887088060062;    0,044979915207369;   0,0483012688418192;   0,0498881817963469;   0,0466832812595848
        73;   0,0447887088060181;   0,0449799152089782;   0,0483012688413313;   0,0498881817962139;   0,0466832814075116
        74;     0,04478870880603;    0,044979915210586;   0,0483012688408433;   0,0498881817960814;   0,0466832815550696
        75;   0,0447887088060419;   0,0449799152121921;   0,0483012688403551;   0,0498881817959494;   0,0466832817022603
        76;   0,0447887088060537;   0,0449799152137967;    0,048301268839867;   0,0498881817958178;   0,0466832818490848
        77;   0,0447887088060655;   0,0449799152153998;   0,0483012688393787;   0,0498881817956867;   0,0466832819955446
        78;   0,0447887088060774;   0,0449799152170014;   0,0483012688388904;   0,0498881817955561;   0,0466832821416412
        79;   0,0447887088060893;   0,0449799152186014;    0,048301268838402;   0,0498881817954259;   0,0466832822873755
        80;   0,0447887088061011;   0,0449799152201999;   0,0483012688379135;   0,0498881817952962;   0,0466832824327491
        81;    0,044788708806113;   0,0449799152217969;    0,048301268837425;    0,049888181795167;   0,0466832825777633
        82;   0,0447887088061248;   0,0449799152233923;   0,0483012688369364;   0,0498881817950382;   0,0466832827224193
        83;   0,0447887088061366;   0,0449799152249862;   0,0483012688364477;   0,0498881817949099;   0,0466832828667185
        84;   0,0447887088061485;   0,0449799152265786;   0,0483012688359589;   0,0498881817947821;   0,0466832830106622
        85;   0,0447887088061603;   0,0449799152281695;   0,0483012688354701;   0,0498881817946547;   0,0466832831542516
        86;   0,0447887088061721;   0,0449799152297587;   0,0483012688349812;   0,0498881817945278;    0,046683283297488
        87;   0,0447887088061839;   0,0449799152313465;   0,0483012688344922;   0,0498881817944013;   0,0466832834403727
        88;   0,0447887088061958;   0,0449799152329328;   0,0483012688340031;   0,0498881817942754;    0,046683283582907
        89;   0,0447887088062076;   0,0449799152345174;    0,048301268833514;   0,0498881817941499;   0,0466832837250921
        90;   0,0447887088062194;   0,0449799152361007;   0,0483012688330248;   0,0498881817940248;   0,0466832838669293
        91;   0,0447887088062313;   0,0449799152376823;   0,0483012688325355;   0,0498881817939004;   0,0466832840084197
        92;   0,0447887088062431;   0,0449799152392624;   0,0483012688320461;   0,0498881817937762;   0,0466832841495648
        93;   0,0447887088062549;    0,044979915240841;   0,0483012688315567;   0,0498881817936527;   0,0466832842903656
        94;   0,0447887088062667;    0,044979915242418;   0,0483012688310672;   0,0498881817935295;   0,0466832844308235
        95;   0,0447887088062786;   0,0449799152439936;   0,0483012688305776;   0,0498881817934069;   0,0466832845709396
        96;   0,0447887088062904;   0,0449799152455676;    0,048301268830088;   0,0498881817932846;   0,0466832847107152
        97;   0,0447887088063022;   0,0449799152471401;   0,0483012688295982;   0,0498881817931629;   0,0466832848501515
        98;    0,044788708806314;    0,044979915248711;   0,0483012688291085;   0,0498881817930417;   0,0466832849892497
        99;   0,0447887088063258;   0,0449799152502804;   0,0483012688286186;   0,0498881817929209;    0,046683285128011
       100;   0,0447887088063376;   0,0449799152518483;   0,0483012688281286;   0,0498881817928006;   0,0466832852664366
       101;   0,0447887088063494;   0,0449799152534147;   0,0483012688276386;   0,0498881817926808;   0,0466832854045276
       102;   0,0447887088063613;   0,0449799152549795;   0,0483012688271485;   0,0498881817925614;   0,0466832855422853
       103;   0,0447887088063731;   0,0449799152565428;   0,0483012688266583;   0,0498881817924425;   0,0466832856797108
       104;   0,0447887088063849;   0,0449799152581046;   0,0483012688261681;   0,0498881817923241;   0,0466832858168054
       105;   0,0447887088063967;   0,0449799152596648;   0,0483012688256777;   0,0498881817922062;     0,04668328595357
