           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               1/26;               1/26;               2/26;               0/26;               2/26
       level2_1;              12/26;               4/26;               9/26;               5/26;               8/26
       level2_2;              13/26;              12/26;              15/26;              14/26;              11/26
       level3_1;               4/26;               7/26;              10/26;               5/26;               4/26
       level3_2;               8/26;               0/26;               6/26;               6/26;               6/26
       level4_1;               2/26;               1/26;               2/26;               2/26;               1/26
       level4_2;               3/26;               1/26;              11/26;               4/26;               5/26
       level5_1;               0/26;               0/26;               1/26;               1/26;               0/26
       level5_2;               0/26;               0/26;               1/26;               1/26;               0/26
       level5_3;               0/26;               0/26;               1/26;               1/26;               0/26
       level5_4;               0/26;               0/26;               1/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0421787039050096;   0,0437602189404583;   0,0437603561330417;   0,0437601112590829;   0,0437604216860549
         2;   0,0396267671265863;   0,0437602429647727;   0,0437603663681265;   0,0437601170202094;   0,0437605096101572
         3;   0,0439291229055157;   0,0437602697603654;   0,0437603753520797;   0,0437601231580099;   0,0437606193280506
         4;    0,050019379581147;   0,0437602998486155;    0,043760382147038;   0,0437601296992108;   0,0437607605393486
         5;   0,0497573906911742;   0,0437603339072446;   0,0437603851150882;   0,0437601366878759;   0,0437609500433232
         6;   0,0512923224947225;   0,0437603728149814;    0,043760381213326;   0,0437601441747916;   0,0437612200018175
         7;   0,0527130640133805;   0,0437604177323207;   0,0437603643284997;   0,0437601522188056;    0,043761641703154
         8;   0,0534857628645815;   0,0437604702247157;    0,043760320699071;   0,0437601608885022;   0,0437624156228424
         9;   0,0500027949410685;   0,0437605324567587;   0,0437602132777783;   0,0437601702643144;   0,0437644200927961
        10;   0,0484897575807708;   0,0437606075102337;   0,0437599038414611;    0,043760180441213;   0,0438004584489948
