           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               1/26;               0/26;               1/26;               1/26;               0/26
       level2_1;               3/26;               3/26;               4/26;               2/26;               1/26
       level2_2;               5/26;               7/26;               7/26;               6/26;               7/26
       level3_1;               3/26;               2/26;               1/26;               1/26;               1/26
       level3_2;               2/26;               1/26;               2/26;               4/26;               2/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               1/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0377186213286292;   0,0377186675615461;     0,03771857900611;   0,0377186346985427;   0,0377185912527634
         2;   0,0377156609526529;   0,0377156711011927;   0,0377156547303341;   0,0377156656105481;   0,0377156507081345
         3;   0,0377156511011253;   0,0377156614890203;   0,0377156435884105;   0,0377156559234662;   0,0377156384452626
         4;   0,0377156498702628;   0,0377156609692733;   0,0377156406409011;    0,037715655435949;   0,0377156340467603
         5;   0,0377156480129242;   0,0377156597435263;   0,0377156363467374;   0,0377156545796542;   0,0377156273980322
         6;   0,0377156450081227;   0,0377156570916111;   0,0377156296349175;   0,0377156529433443;   0,0377156163798016
         7;   0,0377156402460445;   0,0377156520154572;   0,0377156187171065;   0,0377156501546085;   0,0377155962246716
         8;   0,0377156326913152;   0,0377156425660435;   0,0377155996133773;   0,0377156456502781;   0,0377155519015365
         9;   0,0377156204052697;   0,0377156243505819;   0,0377155612354609;   0,0377156385270895;   0,0377154086641976
        10;   0,0377155992513903;   0,0377155850788976;    0,037715458600411;   0,0377156272562607;   0,0377143542807848
        11;   0,0377155583925659;   0,0377154744220661;   0,0377149255290239;   0,0377156090559473;   0,0377062638096405
        12;   0,0377154574970453;   0,0377148542719884;    0,037710758077186;   0,0377155783100159;   0,0376861234065048
        13;    0,037715018099606;   0,0377096195369507;   0,0376988995093799;   0,0377155216988432;    0,037659758530601
        14;    0,037711835711011;   0,0376958907126523;   0,0376791258501441;   0,0377153974092612;    0,037631578155005
        15;   0,0377001435883793;   0,0376761259173866;   0,0376522851827913;   0,0377149746757167;   0,0376029252489538
        16;    0,037678193656727;   0,0376476914015994;   0,0376145786848497;   0,0377119238494856;   0,0375720226134975
