           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               1/26;               2/26;               2/26;               2/26;               4/26
       level2_2;               6/26;               3/26;               4/26;               4/26;               4/26
       level3_1;               1/26;               0/26;               2/26;               1/26;               0/26
       level3_2;               0/26;               2/26;               0/26;               1/26;               1/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               1/26;               0/26;               0/26;               1/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0318916626870428;     0,03061824653878;   0,0302169687450937;   0,0298142763331691;   0,0300115763751394
         2;    0,021827846705627;   0,0203456828638721;   0,0195007531763766;   0,0186909248793827;   0,0199851355204829
         3;   0,0142742274229858;   0,0152417304803891;   0,0130277202067294;   0,0122457923162485;   0,0135199837949323
         4;   0,0101337210690253;   0,0118751179920375;  0,00951407216217437;  0,00856103691370628;  0,00960762936528342
         5;  0,00804522632011537;  0,00950161663820534;                    0;                    0;                    0
