           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               1/26;               5/26;               2/26;               5/26;               3/26
       level2_2;               5/26;               4/26;               5/26;               5/26;               6/26
       level3_1;               2/26;               1/26;               0/26;               2/26;               1/26
       level3_2;               1/26;               1/26;               0/26;               3/26;               0/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               1/26
       level4_2;               0/26;               0/26;               0/26;               1/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               1/26
       level5_2;               0/26;               2/26;               2/26;               0/26;               0/26
       level5_3;               0/26;               0/26;               0/26;               1/26;               1/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0344361601406816;   0,0337396294982919;   0,0353912827385142;   0,0319531540385453;   0,0306021097846959
         2;   0,0222513619540417;   0,0219016935410246;   0,0242376180075533;   0,0221827477427207;   0,0173707988096789
         3;   0,0126695949288044;   0,0133028795091199;   0,0133978784417086;   0,0142480045410056;   0,0139187201990549
         4;  0,00845169224402864;   0,0102298643965624;  0,00903500928355139;  0,00901745284948372;   0,0131614858727676
         5;                    0;  0,00837426436243759;                    0;                    0;   0,0102899461741991
         6;                    0;                    0;                    0;                    0;  0,00753870596364293
