           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               1/26;               0/26;               0/26;               0/26
       level2_1;               1/26;               2/26;               2/26;               0/26;               1/26
       level2_2;               3/26;               3/26;               4/26;               4/26;               3/26
       level3_1;               0/26;               1/26;               1/26;               1/26;               1/26
       level3_2;               2/26;               0/26;               3/26;               1/26;               2/26
       level4_1;               0/26;               1/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               0/26;               0/26;               0/26;               1/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0377091457476448;   0,0376653054362564;   0,0376449785896449;   0,0376553345415371;    0,037685398764586
         2;    0,037568558717967;   0,0373559708370175;   0,0373282940972113;   0,0372151398768196;   0,0375107556292748
         3;   0,0371550325391274;   0,0365818379785679;   0,0367425192029475;    0,036209471247441;   0,0371247090431676
         4;   0,0363497362549202;   0,0353160635158955;   0,0356521866869009;   0,0347875715982139;   0,0365259987070118
         5;   0,0350376206754976;   0,0337064608687205;   0,0342160197104371;   0,0328319886826348;   0,0354386899324248
         6;   0,0331953638341575;   0,0318868650281857;   0,0321472316343747;   0,0304118144101601;     0,03378629125085
         7;   0,0308169231881399;    0,030012420385124;   0,0295783191434923;   0,0277894632895779;    0,031585699744689
         8;   0,0282856244699384;   0,0281521582580332;   0,0269942834118531;   0,0252029670348968;   0,0289401568610972
         9;   0,0258228145988983;   0,0261563166049056;   0,0245630181320713;   0,0227659770231906;   0,0261590984814197
        10;   0,0234942120883716;   0,0241943172230305;   0,0223196731854436;   0,0204953532188596;   0,0233030911555802
        11;   0,0213457617019784;   0,0223021611592188;    0,020219707226093;   0,0184053212593158;   0,0205706641315803
        12;   0,0193675237376362;   0,0204828569403115;   0,0183427056373097;   0,0164898818515162;   0,0181861180494794
        13;    0,017539536676748;   0,0188286195721035;   0,0166617702591641;   0,0147935642257917;   0,0161562617501543
        14;   0,0158522660324551;   0,0172926537113382;   0,0151559338303072;    0,013342096544665;   0,0144159322113666
        15;   0,0143353974613885;   0,0158907907766117;   0,0138393692974103;   0,0121069490784218;    0,012897999821398
        16;   0,0130162303834942;   0,0146350388320905;   0,0127093185407216;   0,0110579044491685;   0,0115778056819976
        17;   0,0118961664758369;   0,0135269287239791;   0,0117431927925489;   0,0101669335647306;   0,0104525925252518
        18;   0,0109500303015623;   0,0125651731866177;   0,0109107187173688;  0,00940814824661639;  0,00949299526126799
        19;   0,0101491348835857;   0,0117424898555552;   0,0101777685030582;                    0;                    0
        20;   0,0094660411749309;   0,0110386196378098;   0,0095125709159766;                    0;                    0
        21;                    0;   0,0104244050486182;                    0;                    0;                    0
        22;                    0;  0,00987616981049597;                    0;                    0;                    0
