           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               2/26;               2/26;               2/26;               0/26;               2/26
       level2_2;               3/26;               4/26;               4/26;               4/26;               3/26
       level3_1;               0/26;               0/26;               2/26;               0/26;               1/26
       level3_2;               0/26;               1/26;               1/26;               2/26;               1/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_3;               1/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0295003230302451;   0,0275045921243467;    0,030740904278124;   0,0297876750605968;   0,0299922647852599
         2;   0,0168235708502765;   0,0145480720595451;   0,0191233718456283;   0,0174763019061107;   0,0167924942836606
         3;   0,0103742216224169;  0,00937051658594334;   0,0131741600188696;   0,0109574201131887;   0,0102258927525847
         4;  0,00782749539806944;                    0;  0,00968046104537831;  0,00804472831682748;  0,00728361503850209
