           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               0/26;               1/26;               2/26;               1/26;               1/26
       level2_2;               4/26;               4/26;               4/26;               2/26;               3/26
       level3_1;               0/26;               1/26;               0/26;               1/26;               2/26
       level3_2;               1/26;               0/26;               1/26;               1/26;               0/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               0/26;               0/26;               1/26;               1/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0306741998946657;   0,0318753232059883;   0,0312445788881061;   0,0312263363811141;    0,030866848366388
         2;   0,0203119172108855;   0,0210137053080254;   0,0202183527167773;   0,0212250677749084;   0,0194801229129971
         3;    0,013283589577638;   0,0132399914731924;   0,0139856053298532;   0,0135171301656444;   0,0127205629646488
         4;  0,00966761879219186;  0,00927981180601598;   0,0102856754080145;  0,00916687088424687;  0,00911829870394905
         5;                    0;                    0;  0,00804686951184197;                    0;                    0
