           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               1/26;               0/26;               0/26;               1/26;               0/26
       level2_1;               2/26;               2/26;               2/26;               1/26;               1/26
       level2_2;               5/26;               7/26;               6/26;               5/26;               5/26
       level3_1;               1/26;               1/26;               1/26;               3/26;               0/26
       level3_2;               3/26;               1/26;               2/26;               3/26;               2/26
       level4_1;               1/26;               0/26;               2/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               1/26;               0/26;               0/26;               1/26;               0/26
       level5_2;               1/26;               0/26;               1/26;               1/26;               0/26
       level5_3;               0/26;               0/26;               0/26;               1/26;               1/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0343409805245724;    0,034124208350124;   0,0349156365277693;   0,0344903590127786;   0,0346762883523098
         2;   0,0279404924119941;   0,0254943173399755;   0,0283616174990436;   0,0277931813377701;    0,027273118776032
         3;   0,0223562757335625;   0,0184639522909653;    0,021978085196896;    0,021379564908109;   0,0205919373739037
         4;   0,0175827926126258;   0,0134918061411355;   0,0169982505427488;   0,0170441771010969;   0,0163412364006102
         5;   0,0142491276071769;   0,0105391875927592;   0,0135311332650227;   0,0139324440994997;   0,0134550494246123
         6;   0,0120662772184533;  0,00878085791841321;   0,0111216448520356;   0,0119571325967258;   0,0113098997018363
         7;   0,0109734214854403;                    0;  0,00941473190241276;   0,0107511327156168;  0,00966996292878276
         8;   0,0104084140372189;                    0;                    0;  0,00991817589947825;                    0
         9;  0,00963385867746158;                    0;                    0;                    0;                    0
