           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               1/26;              20/26;               1/26;               1/26;               2/26
       level2_1;               5/26;              19/26;               6/26;               4/26;              12/26
       level2_2;              12/26;              22/26;              12/26;              15/26;              13/26
       level3_1;               2/26;              20/26;               4/26;               3/26;               7/26
       level3_2;               3/26;              21/26;               5/26;               5/26;               5/26
       level4_1;               2/26;              20/26;               1/26;               1/26;               5/26
       level4_2;               1/26;              21/26;               1/26;               2/26;               6/26
       level5_1;               0/26;              20/26;               0/26;               0/26;               2/26
       level5_2;               2/26;              20/26;               3/26;               0/26;               2/26
       level5_3;               0/26;              20/26;               3/26;               1/26;               2/26
       level5_4;               0/26;              20/26;               0/26;               0/26;               2/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0449537402275714;   0,0449548258950498;   0,0449547054210138;   0,0449547841716116;   0,0449340829799685
         2;   0,0449537391941338;   0,0449548374821652;    0,044954718800021;    0,044954859451146;   0,0449275661252326
         3;   0,0449537381978224;   0,0449548502436262;   0,0449547320288883;   0,0449549498226266;   0,0449111570264498
         4;   0,0449537371715193;   0,0449548634270436;   0,0449547456915558;   0,0449550592298484;   0,0447303096248845
         5;    0,044953736113423;   0,0449548770540694;   0,0449547598100027;   0,0449551945643129;   0,0422341629482004
         6;   0,0449537350215748;    0,044954891147872;   0,0449547744077252;   0,0449553665443814;   0,0451429191162922
         7;   0,0449537338938425;   0,0449549057332718;   0,0449547895098694;   0,0449555928239639;   0,0492570136806776
         8;   0,0449537327279028;   0,0449549208368919;   0,0449548051433796;   0,0449559047405961;   0,0526451245302526
         9;   0,0449537315212229;   0,0449549364873248;   0,0449548213371628;   0,0449563639083785;   0,0526149676008604
        10;   0,0449537302710404;   0,0449549527153191;   0,0449548381222708;   0,0449571109150733;   0,0573807352858277
        11;   0,0449537289743437;   0,0449549695539873;   0,0449548555321043;   0,0449585537520745;   0,0570529796234674
        12;    0,044953727627853;   0,0449549870390381;   0,0449548736026395;   0,0449625986432331;   0,0577300119105817
