           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               2/26;               1/26;               2/26;               2/26;               3/26
       level2_2;               5/26;               8/26;               4/26;               6/26;               2/26
       level3_1;               1/26;               0/26;               2/26;               0/26;               1/26
       level3_2;               1/26;               1/26;               1/26;               3/26;               2/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               1/26;               0/26;               0/26;               1/26;               0/26
       level5_3;               0/26;               0/26;               0/26;               1/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0373956001255326;    0,037121303246461;    0,037352870894154;   0,0375078475282489;   0,0377112832483692
         2;   0,0362091617846371;   0,0352810491892963;   0,0361222869792625;   0,0367953385674588;   0,0371103069902778
         3;   0,0342158182092556;   0,0324060042928718;   0,0340421617416629;   0,0350898344277958;   0,0347983049781696
         4;   0,0317507822444522;   0,0283854409279424;   0,0308013595806221;   0,0322077098708163;   0,0314248150761445
         5;    0,028968981106759;   0,0244798233909321;   0,0267037470215607;   0,0290458653344101;   0,0277533903027502
         6;   0,0255803060271386;   0,0211546235474896;   0,0225204148667217;   0,0258869684664241;   0,0246720151077342
         7;   0,0220137023300811;   0,0183329954314894;    0,018687105688914;   0,0230778273002891;   0,0217872807538928
         8;   0,0186739112620703;    0,015910947488314;   0,0157050119252844;   0,0204748430776063;   0,0192203615755403
         9;   0,0158392966962483;   0,0138992221053404;   0,0135007262669291;   0,0181052165816753;   0,0170858764783513
        10;   0,0134620795814732;   0,0122781288678187;   0,0118608857995324;   0,0161467993976395;   0,0152990375088889
        11;    0,011447414370463;   0,0109693418673884;   0,0106324524203743;   0,0144414411865455;   0,0137460679377134
        12;  0,00980319483884523;  0,00988926693617024;  0,00971100143648331;   0,0128753876459256;   0,0122486162985048
        13;                    0;                    0;                    0;   0,0114753413983203;   0,0108043984515186
        14;                    0;                    0;                    0;   0,0102517554931079;  0,00953930948348963
        15;                    0;                    0;                    0;  0,00915066599812255;                    0
