           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               2/26;               1/26;               3/26;               1/26;               2/26
       level2_2;               3/26;               9/26;               6/26;               2/26;               3/26
       level3_1;               2/26;               3/26;               1/26;               0/26;               2/26
       level3_2;               1/26;               0/26;               0/26;               1/26;               1/26
       level4_1;               0/26;               2/26;               0/26;               1/26;               0/26
       level4_2;               1/26;               1/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               0/26;               0/26;               0/26;               1/26
       level5_3;               0/26;               0/26;               1/26;               0/26;               1/26
       level5_4;               0/26;               1/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0336900043510922;   0,0358841555652849;   0,0373361807319329;   0,0334052986483558;   0,0333395009255485
         2;   0,0208909380579218;   0,0266775302159933;   0,0227448525705622;   0,0205336995510029;   0,0192015188600168
         3;   0,0123356283141687;   0,0173219293853866;   0,0118693688079134;   0,0122620311474964;   0,0104515659326799
         4;  0,00820248954719524;    0,011190207748919;  0,00858933786965046;  0,00849596186082077;  0,00676216796327488
         5;                    0;  0,00826964084431773;                    0;                    0;                    0
