           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               1/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               5/26;               3/26;               6/26;               7/26;               2/26
       level2_2;               8/26;               6/26;               7/26;               8/26;               7/26
       level3_1;               3/26;               1/26;               3/26;               3/26;               2/26
       level3_2;               0/26;               1/26;               2/26;               1/26;               4/26
       level4_1;               0/26;               2/26;               1/26;               1/26;               1/26
       level4_2;               1/26;               1/26;               0/26;               1/26;               5/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               0/26;               1/26;               2/26;               1/26
       level5_3;               0/26;               0/26;               3/26;               3/26;               3/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0392547226064792;    0,040277101991787;   0,0399864437031352;   0,0401265316410829;   0,0404572400074728
         2;   0,0354217622165836;   0,0419789378982346;   0,0355394447201526;   0,0418360376254599;   0,0426286487770516
         3;   0,0312518241857526;   0,0376836547544105;   0,0229419263996765;   0,0399212917992108;   0,0363912362963527
         4;   0,0210661113082264;   0,0291528911822139;   0,0182211654999299;   0,0321878977449788;   0,0242597902107566
         5;   0,0122641968219696;   0,0192367095252616;  0,00908695394744926;   0,0267399442143533;   0,0209099498248169
         6;   0,0099760158150821;   0,0134235010660686;                    0;   0,0194949980720425;   0,0157579896118565
         7;                    0;  0,00804428125944126;                    0;   0,0154107263540326;  0,00734023872464408
         8;                    0;                    0;                    0;  0,00949623989820996;                    0
