           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               1/26;               1/26;               1/26
       level2_1;               3/26;               3/26;               4/26;               1/26;               2/26
       level2_2;              11/26;               6/26;              10/26;               7/26;               4/26
       level3_1;               5/26;               2/26;               2/26;               1/26;               4/26
       level3_2;               1/26;               3/26;               3/26;               1/26;               0/26
       level4_1;               1/26;               0/26;               1/26;               0/26;               0/26
       level4_2;               1/26;               3/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               1/26;               1/26;               0/26;               0/26;               0/26
       level5_3;               0/26;               1/26;               0/26;               1/26;               1/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0382001470778647;   0,0387606912210675;    0,036894836898497;   0,0372502198279952;   0,0380517435126177
         2;   0,0300791065030674;   0,0345411415806565;   0,0266078905361853;   0,0281261615866298;   0,0279869489199807
         3;   0,0212661656220698;    0,020146698935707;   0,0183665280798062;   0,0170613596214059;   0,0185678131379371
         4;   0,0121262082219745;   0,0125389170174937;   0,0142063440412921;   0,0126728932654192;   0,0120609788089764
         5;  0,00990804423429805;   0,0087316705969417;   0,0112031536366296;  0,00966764172737014;   0,0101708098797221
         6;                    0;                    0;   0,0114671040125658;                    0;   0,0075919545018579
         7;                    0;                    0;   0,0120161911182497;                    0;                    0
         8;                    0;                    0;   0,0119491201390647;                    0;                    0
         9;                    0;                    0;   0,0123534249840756;                    0;                    0
        10;                    0;                    0;   0,0120866917685012;                    0;                    0
        11;                    0;                    0;   0,0112434118951831;                    0;                    0
        12;                    0;                    0;  0,00966771135208968;                    0;                    0
