           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               3/26;               1/26;               2/26;               4/26;               1/26
       level2_2;               3/26;               6/26;               3/26;               5/26;               2/26
       level3_1;               2/26;               0/26;               1/26;               1/26;               0/26
       level3_2;               1/26;               1/26;               3/26;               2/26;               0/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               1/26;               0/26;               0/26;               1/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0309487146373647;   0,0300513452408638;   0,0310208751591951;   0,0318539130125623;   0,0308357804498197
         2;   0,0212110308808537;   0,0187562816821073;   0,0191120157669755;   0,0217559333385151;   0,0201762151578176
         3;   0,0139704661815127;   0,0117245373601219;   0,0120881565295506;   0,0145750900524922;   0,0129140860892756
         4;   0,0101508134113085;  0,00829292157219372;  0,00844792607552511;   0,0108208132254703;  0,00942327575471175
         5;  0,00797291723173624;                    0;                    0;  0,00922647331727251;                    0
