           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               1/26
       level2_1;               1/26;               2/26;               2/26;               3/26;               1/26
       level2_2;               3/26;               3/26;               3/26;               5/26;               3/26
       level3_1;               0/26;               2/26;               1/26;               1/26;               1/26
       level3_2;               1/26;               0/26;               0/26;               2/26;               1/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               1/26;               1/26;               1/26;               0/26;               0/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0350168470844468;   0,0353217249595522;   0,0352557185879515;   0,0349572748536598;   0,0348112657909091
         2;   0,0289781905680998;   0,0297782228686071;   0,0291623028183966;   0,0288816423971019;   0,0272033672993759
         3;   0,0222920387772603;   0,0240959316658135;    0,022606684677111;    0,022082275087746;   0,0196921888423189
         4;   0,0165308143428815;   0,0186868060878538;   0,0182053446962615;   0,0170075604868081;   0,0145181474018565
         5;   0,0124410025295333;   0,0142795920231922;   0,0154527899394324;   0,0138714254532477;   0,0113764359241879
         6;  0,00955122496055642;   0,0111377120345059;   0,0137941901099573;   0,0117929544895153;  0,00953584162291054
         7;                    0;  0,00881826124921685;   0,0125646769062998;   0,0102022807889733;                    0
         8;                    0;                    0;   0,0106760138844378;  0,00873762063948105;                    0
         9;                    0;                    0;  0,00857539456772242;                    0;                    0
