           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               1/26;               0/26
       level2_1;               2/26;               0/26;               1/26;               3/26;               1/26
       level2_2;               2/26;               5/26;               2/26;               6/26;               5/26
       level3_1;               0/26;               1/26;               0/26;               1/26;               1/26
       level3_2;               1/26;               0/26;               0/26;               0/26;               2/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               0/26;               1/26;               1/26;               1/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0250429725481689;   0,0284696550244427;   0,0271545749461478;   0,0281880845559704;   0,0300921904095398
         2;   0,0129979365990059;   0,0164232837439836;   0,0149686774675549;   0,0160672964978936;    0,018413277183265
         3;  0,00845967308006944;   0,0105977334109115;  0,00952393955231608;   0,0117105089844692;   0,0127176663865455
         4;                    0;  0,00808373264180939;                    0;  0,00961173021583483;   0,0102118733995912
         5;                    0;                    0;                    0;                    0;  0,00887814688776926
