           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               1/26
       level2_1;              12/26;               6/26;               4/26;               6/26;               7/26
       level2_2;              14/26;               6/26;              14/26;               7/26;              11/26
       level3_1;               7/26;               3/26;               2/26;               4/26;               2/26
       level3_2;               1/26;               3/26;               3/26;               4/26;               5/26
       level4_1;               1/26;               1/26;               1/26;               0/26;               0/26
       level4_2;               3/26;               1/26;               2/26;               4/26;               2/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               1/26;               1/26;               1/26;               1/26
       level5_3;               2/26;               2/26;               2/26;               1/26;               3/26
       level5_4;               1/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0401404192100617;   0,0409337077659785;   0,0416206102679099;   0,0413929665360676;   0,0404466809096471
         2;   0,0427215837499156;   0,0420534765150467;   0,0422986120388605;   0,0429810274533242;   0,0433925089590787
         3;   0,0449867554488901;   0,0426283662218287;   0,0440888231169336;   0,0443273258303549;   0,0418431195691228
         4;   0,0391742555389202;   0,0408923074815669;   0,0423042046197925;   0,0435657339559466;   0,0407777062559626
         5;     0,03743607006407;   0,0376459739476677;   0,0445575555852819;   0,0417910584424578;   0,0375838510161928
         6;    0,032679017211025;   0,0327229804944161;   0,0439954144493338;   0,0389138006095287;   0,0363223240296667
         7;   0,0278574621940917;   0,0217597884643312;   0,0396194274220746;   0,0376988646840959;   0,0360089913846761
         8;   0,0257203862004041;   0,0114683191723251;   0,0372324927326747;   0,0345773443919174;    0,033911681603119
         9;   0,0174677202963483;  0,00813895884082266;   0,0350339392063102;   0,0311231307440326;   0,0220474812142619
        10;   0,0215250129089175;                    0;   0,0356540059642739;   0,0269109345232464;    0,017777184478471
        11;  0,00744146639550524;                    0;   0,0338182812253111;   0,0270079031599978;    0,014947930968091
        12;                    0;                    0;   0,0266722040249295;   0,0218313826788558;  0,00939095728529832
        13;                    0;                    0;   0,0203283613338174;    0,026332741128539;                    0
        14;                    0;                    0;   0,0201607778777232;   0,0203955107768806;                    0
        15;                    0;                    0;   0,0159442600030968;   0,0169488416864605;                    0
        16;                    0;                    0;   0,0133073713263868;   0,0204725360345944;                    0
        17;                    0;                    0;   0,0142820334573519;   0,0249513906502481;                    0
        18;                    0;                    0;  0,00713209364228766;   0,0180092015471667;                    0
        19;                    0;                    0;                    0;   0,0193189150449313;                    0
        20;                    0;                    0;                    0;  0,00318642363090408;                    0
