           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               1/26;               0/26
       level2_1;               3/26;               1/26;               1/26;               2/26;               2/26
       level2_2;               3/26;               2/26;               4/26;               7/26;               3/26
       level3_1;               1/26;               1/26;               2/26;               2/26;               1/26
       level3_2;               1/26;               1/26;               1/26;               1/26;               2/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               1/26;               1/26;               1/26;               1/26;               1/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0280010608362082;   0,0264561552694807;   0,0311946611597576;   0,0293102513328055;   0,0281392146347784
         2;   0,0161018670028271;   0,0144503821877501;   0,0195212267389887;   0,0173630314566095;   0,0170213615092919
         3;   0,0100591685014089;  0,00984616098939353;   0,0128956753607989;   0,0117741360683738;   0,0108791345831605
         4;  0,00734277371781443;                    0;  0,00908517413844143;  0,00902065442960668;  0,00855079323476603
