           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               1/26;               0/26;               1/26;               0/26
       level2_1;               3/26;               4/26;               3/26;               1/26;               3/26
       level2_2;               6/26;               8/26;               6/26;              10/26;              10/26
       level3_1;               0/26;               3/26;               1/26;               1/26;               2/26
       level3_2;               1/26;               1/26;               0/26;               1/26;               2/26
       level4_1;               2/26;               2/26;               0/26;               0/26;               2/26
       level4_2;               0/26;               1/26;               0/26;               0/26;               1/26
       level5_1;               0/26;               1/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               1/26;               0/26;               0/26;               0/26
       level5_3;               0/26;               1/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               1/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0379254928326419;   0,0398282291037541;    0,038218347797371;   0,0379412422427338;   0,0398316754856993
         2;   0,0323870595920819;   0,0323823928012529;   0,0320842633657089;   0,0241831155149049;   0,0329494700859323
         3;   0,0235158231770268;   0,0240640975514806;   0,0200448196762442;   0,0159248677131769;   0,0256385093907152
         4;   0,0132736969714676;    0,013942997607466;    0,010201513847539;   0,0146410125440532;    0,015969515453873
         5;  0,00723379516761839;   0,0114640200251595;  0,00887438983880985;   0,0137563800496944;   0,0121485845589761
         6;                    0;  0,00979605420084165;                    0;   0,0113669602636183;  0,00897256426497767
         7;                    0;                    0;                    0;  0,00871317686640766;                    0
