           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               1/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               9/26;               6/26;               6/26;               5/26;               7/26
       level2_2;              13/26;               6/26;              11/26;               6/26;              15/26
       level3_1;               6/26;               4/26;               8/26;               2/26;               3/26
       level3_2;               4/26;               3/26;               3/26;               0/26;               3/26
       level4_1;               3/26;               2/26;               0/26;               0/26;               3/26
       level4_2;               4/26;               1/26;               1/26;               2/26;               3/26
       level5_1;               1/26;               0/26;               0/26;               0/26;               1/26
       level5_2;               1/26;               1/26;               1/26;               0/26;               1/26
       level5_3;               1/26;               1/26;               0/26;               2/26;               1/26
       level5_4;               1/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0403231286622753;   0,0421649048887184;   0,0413828031168302;   0,0404605620760049;   0,0411263607428211
         2;   0,0435217146614399;   0,0434028864220416;   0,0407821957457489;   0,0416336209676222;    0,043348187708062
         3;   0,0413631437802172;     0,04487876853081;   0,0420732765383372;   0,0402707044799318;   0,0414242595092676
         4;   0,0424043027308289;   0,0453996526677272;   0,0420830350064913;   0,0379780671310294;   0,0385495168969187
         5;   0,0435262788936238;   0,0449594111047759;   0,0403737743245643;   0,0334005660112392;   0,0361796685814577
         6;   0,0354217228480615;   0,0429257573541747;   0,0390812411878822;    0,025269823476973;   0,0341701077155396
         7;   0,0249357104490237;   0,0391922273150053;   0,0350215043507235;   0,0174417355453004;   0,0298475056584665
         8;   0,0277289997755781;   0,0342660708291718;   0,0306208744782679;   0,0119786802665382;   0,0254527984210059
         9;   0,0252568403969032;   0,0209424634437727;   0,0242015291866239;   0,0093338330069564;   0,0167022595034083
        10;   0,0148681053665848;   0,0192637680617759;   0,0231499105193931;                    0;   0,0133813552398594
        11;   0,0219622977965051;    0,015955648441537;   0,0205688658940996;                    0;  0,00789850116240732
        12;   0,0171161092879123;  0,00780439363650088;   0,0073810878507133;                    0;                    0
        13;   0,0223037747539601;                    0;                    0;                    0;                    0
        14;  0,00885935138275906;                    0;                    0;                    0;                    0
