           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               2/26;               1/26;               1/26;               1/26;               1/26
       level2_1;              12/26;               4/26;               8/26;               6/26;               5/26
       level2_2;              14/26;              12/26;              12/26;              14/26;              14/26
       level3_1;               9/26;               5/26;               5/26;               4/26;               2/26
       level3_2;               8/26;               3/26;               7/26;               8/26;               4/26
       level4_1;               7/26;               2/26;               1/26;               3/26;               1/26
       level4_2;               6/26;               5/26;               5/26;               2/26;               6/26
       level5_1;               1/26;               1/26;               0/26;               0/26;               0/26
       level5_2;               1/26;               2/26;               0/26;               0/26;               0/26
       level5_3;               1/26;               1/26;               0/26;               1/26;               0/26
       level5_4;               1/26;               1/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0431664017344785;     0,04315283403316;   0,0431680065170794;   0,0431692738615277;   0,0431708711738595
         2;   0,0431663852530587;   0,0465591243650797;    0,043168036050699;   0,0431693525249251;   0,0431708633552224
         3;   0,0431663670577751;   0,0464473669619595;   0,0431680693815761;   0,0431694339065517;    0,043170856231709
         4;   0,0431663468516963;   0,0460254796153671;   0,0431681074169442;   0,0431695186009004;   0,0431708490695667
         5;   0,0431663242385852;     0,04771936402566;   0,0431681513950876;   0,0431696070245069;   0,0431708409128329
         6;   0,0431662986724717;   0,0495389418784954;   0,0431682030555419;   0,0431696993121551;   0,0431708304747131
         7;   0,0431662693709171;   0,0499506408378441;   0,0431682649281447;   0,0431697950720548;   0,0431708159723128
         8;   0,0431662351573668;   0,0490076718377067;   0,0431683408511422;    0,043169892836818;   0,0431707948638015
         9;   0,0431661941538159;    0,051060476689898;   0,0431684369645496;   0,0431699887842266;   0,0431707634143511
        10;   0,0431661431263715;   0,0484263434846448;   0,0431685637848987;   0,0431700734782572;    0,043170715946857
        11;   0,0431660759202978;    0,051544774731356;   0,0431687410568696;   0,0431701223030262;   0,0431706434774299
        12;   0,0431659790600565;   0,0499886180290551;   0,0431690110307625;    0,043170060355036;   0,0431705310594248
        13;   0,0431658158945199;   0,0519509665384887;   0,0431694845610625;   0,0431695714060146;   0,0431703521522179
        14;   0,0431654367362144;   0,0497677373603169;   0,0431705847349258;     0,04316533271728;   0,0431700552367332
        15;   0,0431623849526336;   0,0423233376884509;   0,0431771537679903;   0,0451340149743521;    0,043169526431225
        16;   0,0472602151852971;   0,0436490284595327;   0,0450062203728919;   0,0458261257753306;     0,04316845558822
        17;   0,0474678492181892;   0,0401501786036768;   0,0450768534339562;   0,0483302721630419;   0,0431655821572155
        18;   0,0464362623851795;   0,0441806158534922;   0,0445842250465524;   0,0502335010076227;   0,0431430601663005
        19;    0,044753274565089;   0,0442767828777255;   0,0463499763510913;   0,0509093459529285;    0,041819496413877
        20;   0,0465911471656776;    0,041566841753607;   0,0471884531873294;   0,0507535859757185;   0,0399995665231143
        21;    0,049429783287255;    0,042034479577895;   0,0472776524333973;   0,0517674680206235;   0,0429021731435747
        22;   0,0486672436627533;   0,0426795495549034;   0,0480550702044705;   0,0509098347532266;   0,0470218787335504
        23;   0,0457141216627854;   0,0463594655380782;   0,0489531738633941;   0,0508906294799225;   0,0509131495824732
        24;   0,0455058253231809;   0,0457402490294371;   0,0488905304566266;    0,052587550690763;    0,051385227353634
        25;   0,0492735694800028;   0,0403625777537808;   0,0484482492023535;   0,0481323545938848;    0,052158510925791
        26;   0,0465410083169677;   0,0459813432959467;   0,0500828838856771;   0,0470706909148763;   0,0537789911336334
        27;   0,0487639597711681;   0,0463460608100609;   0,0473309008978305;   0,0479746499869894;   0,0540114007537922
        28;   0,0435560455448003;   0,0462243167615586;   0,0498069680979562;   0,0499227520124817;   0,0520285544956576
        29;   0,0430194649136119;   0,0496240639125076;   0,0474792054156376;   0,0482850061951516;   0,0476432100398978
        30;   0,0467870970818737;   0,0486142567518386;   0,0481870579588939;   0,0511293409169672;   0,0483992069255598
        31;   0,0495300902123859;   0,0411285810334298;    0,047921749836619;   0,0501061924122246;   0,0448617798438688
        32;   0,0459063218517059;   0,0377287100231433;   0,0478623227517874;   0,0508705853148443;   0,0464852270872559
        33;   0,0454053892985733;   0,0382490970288021;   0,0478190187721951;    0,049153318532052;    0,045887461054823
        34;   0,0428215846363833;   0,0411401236525294;   0,0478411299278522;   0,0482323561767434;   0,0477353885589605
        35;   0,0396855041822039;   0,0405447298895469;   0,0447958134875944;    0,053559650654816;     0,04448487912086
        36;   0,0366805506254335;   0,0414011713097869;   0,0456377696972752;   0,0510494674917276;   0,0456446529568967
        37;   0,0398536813889472;   0,0371608855603662;    0,047014188934697;   0,0521790537578461;   0,0478244010608739
        38;   0,0316486681171988;   0,0388017798959778;   0,0464371697647523;   0,0522146433104636;   0,0410889638333605
        39;   0,0308031813235931;   0,0388703202068263;   0,0482401543044732;   0,0514210992128106;   0,0432390077805135
        40;   0,0330665161455435;   0,0388777476057092;   0,0461073945484103;   0,0521424597730042;   0,0401265700865709
        41;   0,0297685821322668;   0,0390998207815948;   0,0491222008746749;   0,0520843357986847;   0,0393295955026168
        42;   0,0310658562448679;   0,0342017754819015;   0,0442324345375785;    0,051203060133513;    0,034963610057122
        43;   0,0313094027479994;   0,0348466917752872;   0,0460036734166697;   0,0485096813811284;   0,0336995978860456
        44;   0,0331189643760996;   0,0370168758000199;   0,0414531240590832;   0,0496728107443626;   0,0295223265549976
        45;    0,030647784394621;    0,034594032985299;   0,0439161320824731;   0,0504160188307919;   0,0224281234162023
        46;   0,0344991334185212;   0,0342774484062845;   0,0440111618675183;   0,0511550228090913;   0,0232161621229787
        47;    0,033661172168646;   0,0319412003307595;   0,0419286709984162;   0,0454615587597058;   0,0232179336944453
        48;   0,0303572376489774;   0,0345665330794923;   0,0443759635238037;   0,0433652102836207;   0,0321445267167368
        49;   0,0313715006551706;   0,0323529664736603;   0,0420109491924338;   0,0362759004313258;   0,0171327890964646
        50;   0,0304913403792875;   0,0426238722349898;   0,0435629853811439;   0,0409777678989601;   0,0174569224277739
        51;   0,0337215962347785;   0,0331091627719242;   0,0430905154321568;    0,042544553369666;   0,0168534765226785
        52;   0,0324949310943877;   0,0358191086965545;    0,039364106907808;   0,0393030608710626;   0,0169715301081855
        53;   0,0299428573515785;   0,0384698061155218;   0,0417737059194095;   0,0385316758517574;   0,0204521007084539
        54;   0,0348799294265741;   0,0343416222112425;   0,0414501309632646;   0,0399606567325619;   0,0169106343171231
        55;   0,0289211929741906;   0,0356564777214895;   0,0417705303063087;   0,0433559869210597;   0,0181732551222007
        56;   0,0312477708236502;   0,0323074275221769;   0,0420203148957935;   0,0391988022016868;   0,0161677922952514
        57;   0,0326184191326971;   0,0348424037040121;     0,04153272513902;   0,0397911379647971;   0,0195307220502232
        58;   0,0330926704218188;   0,0320370451634896;   0,0419727777844705;   0,0378436133199369;   0,0167906497621182
        59;   0,0343631930089798;   0,0312679690997938;   0,0406516293147181;   0,0428243275040676;   0,0190553401118271
        60;   0,0340446892283347;   0,0289403985728951;   0,0390415693403717;   0,0365948123367753;   0,0193051103379336
        61;   0,0299874892590317;   0,0270503734381624;    0,038864536494769;   0,0374309528964942;   0,0267814603661748
        62;   0,0316454192422988;   0,0297291087727087;   0,0348926637971479;   0,0385882733257106;   0,0199098465706716
        63;   0,0303826693457579;   0,0265707948814238;   0,0333928535611785;   0,0326536818074157;   0,0170042194496275
        64;   0,0328611018956804;   0,0328713666639689;   0,0341146632450988;   0,0356038163672784;   0,0184695954228833
        65;   0,0340211915581339;   0,0292778833744101;   0,0350185459788629;   0,0337306029451063;   0,0270096126463249
        66;   0,0310534627345489;   0,0266118973025335;   0,0351703521381019;   0,0316875349047668;   0,0153104819713906
        67;   0,0322260411427773;   0,0273724713126561;   0,0355239739118522;   0,0367539205077626;   0,0179830000854935
        68;   0,0302804432029911;   0,0251085914326393;   0,0333484109670765;    0,042278368139091;   0,0163621065332011
        69;   0,0311264043839193;   0,0336423282851251;   0,0349370533095372;   0,0379829817374617;   0,0162696910075085
        70;    0,032934426657063;   0,0268084538055555;   0,0344244169088533;   0,0384408031559268;   0,0156069837914035
        71;   0,0340075386689997;    0,029874128179723;   0,0365196747779561;   0,0443988441537771;   0,0175193192200201
        72;   0,0311283775489306;   0,0321791011096335;   0,0356939479497558;   0,0300486064050575;   0,0160827099271817
        73;   0,0324582431219043;   0,0273951604145598;   0,0252893276514381;   0,0306136774292566;   0,0158353086044427
        74;   0,0303614495352998;   0,0290797006526041;   0,0288037154570431;   0,0286748686982216;   0,0157499724325802
        75;    0,033964180142269;   0,0279857550236358;   0,0262476057834704;   0,0332956992517059;   0,0155525862897581
        76;   0,0327129763677643;   0,0282262489745432;   0,0264132250913669;   0,0274351577612207;   0,0162441433754669
        77;    0,033929023295311;   0,0280954874748845;   0,0249634485858324;   0,0287317572719598;   0,0156170329584252
        78;   0,0297648844619673;   0,0312233554425521;   0,0217870076850811;   0,0283279859615665;   0,0153900150370489
        79;   0,0262495602004989;   0,0275348491483472;    0,027509128468732;   0,0271875284971072;   0,0190573185073093
        80;   0,0239958274932498;   0,0285000891795497;   0,0246913094403336;   0,0310319528349402;   0,0168925216406703
        81;   0,0262936444060014;   0,0253357001615924;   0,0251549189940185;   0,0325048227144447;   0,0165216648875433
        82;   0,0236528658673582;   0,0263451203495859;   0,0244535058842733;   0,0308770457736516;   0,0157934409722702
        83;    0,027353984715694;    0,028516802833522;    0,023631696011227;   0,0321924502633614;   0,0159709182706127
        84;   0,0274515785422226;   0,0250506770842396;   0,0206904340793824;   0,0237568197237763;    0,016253086296054
        85;   0,0283015441029933;     0,02569510934309;   0,0233544285533618;   0,0279043043959345;   0,0150640448538355
        86;   0,0257891889532813;   0,0284486747525916;   0,0249565757112787;   0,0252947395647013;   0,0168928424059081
        87;      0,0247997250284;   0,0288633866572143;   0,0226063050278246;   0,0252104807768383;   0,0167211607463791
        88;   0,0265109299777193;   0,0262600250697363;   0,0214484879185701;   0,0313472954168374;   0,0163522038836416
        89;   0,0240365855435743;   0,0291448638703326;   0,0210826970980898;    0,026602364732736;     0,01501889498592
        90;   0,0239714298508014;    0,027834582990687;   0,0239846971060063;   0,0259665606547457;    0,015345339584793
        91;   0,0234075262657229;   0,0267121808122612;   0,0247302404318742;   0,0174073661285212;   0,0155613599819154
        92;   0,0238572604207717;   0,0280415326927779;   0,0198300809850228;   0,0170982606491842;   0,0155635146364732
        93;   0,0240954851491732;   0,0295780324674067;   0,0178330858899544;   0,0163811087707835;   0,0158027930020003
        94;   0,0229270133482914;   0,0308642622284679;   0,0190965033407478;   0,0183971946060157;    0,016551181242978
        95;   0,0291938844426641;    0,028793537047499;   0,0213405660035251;   0,0265017969219814;   0,0163960647779566
        96;   0,0261705296464906;   0,0304869097953473;   0,0241332783465238;   0,0196467130691754;   0,0164858750658692
        97;   0,0255815055255634;   0,0310898884679947;   0,0306229193596048;   0,0149285191099753;    0,017333397190017
        98;   0,0255870947955208;   0,0272045414866502;   0,0302072580604272;   0,0112506703541627;     0,01677679395773
        99;   0,0255658554394036;   0,0292299683801067;   0,0242569118927968;   0,0154036396076865;   0,0147863058117443
       100;   0,0252252596953691;   0,0271205803453725;   0,0231311064273084;   0,0214417947488821;   0,0102881867354279
       101;   0,0217377848203616;   0,0288764294244145;   0,0201064347209682;   0,0166227400385069;    0,010401779452732
       102;   0,0216913249098138;   0,0281924175228672;   0,0220111211992321;    0,010730229716152;   0,0100590435774866
       103;    0,023179294415516;   0,0290733129558721;   0,0252248696066362;   0,0170843849182656;   0,0100497553247602
       104;   0,0227700916179998;   0,0271680396400986;   0,0218608147710024;   0,0109316667322756;   0,0100571281083235
       105;   0,0254045673129964;   0,0265487530509893;   0,0223410641303775;   0,0106851819330342;   0,0100697542699259
       106;   0,0266409652746241;   0,0265481004770681;   0,0228249039745538;  0,00990935902438664;   0,0100844480356577
       107;   0,0253482410558115;   0,0262019937260902;   0,0192387153941044;                    0;   0,0100998641820991
       108;   0,0259419839948224;   0,0267516843580051;   0,0288294393131055;                    0;   0,0101154037506657
       109;   0,0221221817398142;   0,0267298859542567;   0,0235920072838228;                    0;   0,0101308135460421
       110;   0,0223736961676467;   0,0283388219150019;   0,0291981810604714;                    0;   0,0101460168071523
