           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               1/26;               1/26;               1/26
       level2_1;               3/26;               2/26;               1/26;               3/26;               4/26
       level2_2;               5/26;               5/26;               6/26;               8/26;               6/26
       level3_1;               1/26;               2/26;               2/26;               2/26;               2/26
       level3_2;               2/26;               3/26;               1/26;               1/26;               2/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               1/26;               0/26;               1/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0377186474188942;   0,0377186340118822;   0,0377186149819004;   0,0377186410906548;   0,0377186686814993
         2;   0,0377156514647347;   0,0377156616316316;   0,0377156630809947;   0,0377156652374207;   0,0377156595267613
         3;   0,0377156389345476;   0,0377156514498262;   0,0377156538436593;   0,0377156524786777;   0,0377156480665882
         4;   0,0377156344459384;   0,0377156502579938;   0,0377156535911923;    0,037715646042777;   0,0377156448907265
         5;   0,0377156275246825;   0,0377156487474826;   0,0377156530068474;   0,0377156325766767;   0,0377156404106991
         6;   0,0377156160271956;   0,0377156465823222;   0,0377156516965751;    0,037715597812737;   0,0377156337435718
         7;   0,0377155955594137;   0,0377156434977667;   0,0377156492798901;    0,037715461285336;   0,0377156236551297
         8;   0,0377155542144747;   0,0377156391184913;   0,0377156451437914;   0,0377142088603559;   0,0377156079448602
         9;   0,0377154472795708;   0,0377156328833465;   0,0377156382184071;   0,0377073821141265;    0,037715582266113
        10;    0,037714974789692;   0,0377156239204621;   0,0377156264652496;   0,0376925251111282;   0,0377155366497624
        11;   0,0377103644497467;   0,0377156108073675;    0,037715605487053;    0,037672709551382;   0,0377154414549217
        12;   0,0376891850089112;   0,0377155910654912;   0,0377155638585461;   0,0376505558132806;   0,0377151439708564
        13;   0,0376473743667329;   0,0377155599523367;   0,0377154614044784;   0,0376259861684314;   0,0377126201657173
        14;    0,037593709780133;   0,0377155069856002;   0,0377150558573411;   0,0375938699447176;   0,0377012722694321
        15;   0,0375307449554383;   0,0377154023890743;   0,0377120925496391;   0,0375518602491446;    0,037678814764159
        16;    0,037449722983226;   0,0377151031010473;   0,0376966527536122;   0,0375030383266483;   0,0376328126321722
        17;   0,0373409606813475;   0,0377126646728186;   0,0376624397923127;   0,0374506972290447;   0,0375460457260698
        18;     0,03720499768935;   0,0376999858483698;   0,0376165540691678;   0,0373939907300503;    0,037429821243155
