           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               2/26;               0/26;               4/26;               1/26;               4/26
       level2_2;               3/26;               5/26;               3/26;               4/26;               4/26
       level3_1;               0/26;               0/26;               0/26;               0/26;               1/26
       level3_2;               0/26;               0/26;               1/26;               1/26;               2/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               1/26;               0/26;               0/26;               1/26;               1/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0294783588768087;   0,0315186870814393;    0,030636837800257;    0,029684818281959;   0,0308472485526005
         2;   0,0182939916379724;   0,0215571445131421;   0,0201421310622837;   0,0187786029438541;   0,0209568103189987
         3;   0,0110213284767755;   0,0142052632861724;   0,0140172374225729;   0,0123660142458916;   0,0141196753568387
         4;  0,00775163302372269;    0,010545345298426;   0,0105909143387594;  0,00916646940409552;   0,0102717153729289
         5;                    0;  0,00868992270443098;  0,00859021182938289;                    0;  0,00821038263080485
