           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               4/26;               2/26;               4/26;               2/26;               2/26
       level2_2;               2/26;               7/26;               4/26;               3/26;               2/26
       level3_1;               2/26;               3/26;               1/26;               2/26;               0/26
       level3_2;               1/26;               0/26;               1/26;               1/26;               0/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               1/26;               0/26;               0/26;               0/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0315240948494008;   0,0317900846931182;   0,0326573230724912;    0,029953787386562;   0,0315561093982437
         2;   0,0216835975664238;   0,0220494171913602;    0,022313519590953;   0,0197913694698253;   0,0207916540927315
         3;   0,0154861484482833;   0,0144552878283613;   0,0152579574625476;   0,0135035861779892;   0,0138381307527642
         4;   0,0120457604687232;  0,00995478778687729;   0,0113734676132559;   0,0102748656748841;  0,00994590071462484
         5;  0,00996433544319256;                    0;   0,0092453403562247;   0,0083390514062375;                    0
