           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               1/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               2/26;               0/26;               3/26;               2/26;               1/26
       level2_2;               7/26;               4/26;               3/26;               2/26;               5/26
       level3_1;               1/26;               4/26;               1/26;               0/26;               1/26
       level3_2;               1/26;               2/26;               1/26;               3/26;               2/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               1/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               0/26;               0/26;               0/26;               1/26
       level5_3;               1/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0359845930106461;   0,0373146369079637;      0,0365621397328;   0,0366564802611401;   0,0363502543746907
         2;   0,0320695833300337;   0,0356329119134243;   0,0326893835100432;   0,0337113248745908;   0,0320836665362591
         3;   0,0273600878496108;   0,0322332279427597;   0,0280415962602726;   0,0291115686904268;   0,0264718804006227
         4;   0,0229630713732796;   0,0283451129263605;   0,0235933741691847;   0,0240330076883771;   0,0219533876352498
         5;   0,0195845665141156;   0,0246549036668994;    0,019299974542388;    0,019914392839896;   0,0185277658939863
         6;   0,0169367140296823;   0,0218245832884183;   0,0158221121492569;   0,0166080331797927;   0,0155265002152535
         7;   0,0148640647894252;   0,0194555126194828;   0,0131055336917729;   0,0142180131790041;   0,0129751679857771
         8;   0,0132822258580696;   0,0169872871911487;    0,010955239666544;   0,0125215569308714;    0,011011879987136
         9;   0,0121382048020903;   0,0149818022823226;  0,00942239723404967;   0,0111309120280099;  0,00949986125476882
        10;   0,0113131343664554;   0,0132105783106047;                    0;  0,00987785625010265;                    0
        11;   0,0107216639258181;   0,0117483737610994;                    0;                    0;                    0
        12;   0,0103008349447135;   0,0104185949566281;                    0;                    0;                    0
        13;   0,0100011320940397;  0,00943967663820377;                    0;                    0;                    0
        14;  0,00977636398141916;                    0;                    0;                    0;                    0
