           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               2/26;               3/26;               4/26;               2/26;               3/26
       level2_2;               7/26;               7/26;              10/26;               6/26;               5/26
       level3_1;               1/26;               5/26;               2/26;               1/26;               3/26
       level3_2;               3/26;               3/26;               2/26;               1/26;               1/26
       level4_1;               0/26;               0/26;               1/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               1/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               1/26;               1/26;               0/26;               1/26;               1/26
       level5_3;               0/26;               1/26;               1/26;               1/26;               0/26
       level5_4;               2/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0391566929133641;   0,0382383245973005;   0,0401837385858006;   0,0384216848992878;   0,0397206908296676
         2;   0,0347035373715391;   0,0318505124870528;   0,0386279406985151;   0,0372249823163191;   0,0290897444949239
         3;    0,024907781900907;   0,0198653308954337;   0,0328745662631028;   0,0261350737526485;   0,0184154307615248
         4;   0,0161599206175195;   0,0129166679958468;    0,024703543672292;   0,0161364829804104;   0,0119445737584165
         5;  0,00801398583709588;   0,0104333469996595;   0,0170418348200919;   0,0122494956983003;  0,00916454692370317
         6;                    0;  0,00635591410413105;   0,0138384335609482;  0,00737238654610963;                    0
         7;                    0;                    0;   0,0154230313296659;                    0;                    0
         8;                    0;                    0;   0,0129280593083255;                    0;                    0
         9;                    0;                    0;   0,0103245955781616;                    0;                    0
        10;                    0;                    0;  0,00621980501465905;                    0;                    0
