           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               0/26;               2/26;               2/26;               3/26;               4/26
       level2_2;               1/26;               3/26;               4/26;               5/26;               4/26
       level3_1;               1/26;               1/26;               1/26;               2/26;               1/26
       level3_2;               1/26;               0/26;               0/26;               1/26;               0/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               1/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               1/26;               1/26;               0/26;               1/26;               1/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0303935692997446;   0,0292316641242135;     0,02963394642941;   0,0283318220148791;   0,0290441680563499
         2;   0,0172228286965596;   0,0163575816961752;   0,0175266346533547;   0,0157158689212442;   0,0152628102955153
         3;    0,010065763941895;  0,00942470357943387;   0,0107079096371792;  0,00992624873970883;   0,0102458080271698
         4;  0,00691004661588594;                    0;  0,00762816300323309;                    0;  0,00818800499349236
