           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               1/26;               3/26;               0/26;               2/26;               0/26
       level2_2;               6/26;               4/26;               3/26;               6/26;               5/26
       level3_1;               2/26;               1/26;               1/26;               0/26;               1/26
       level3_2;               1/26;               1/26;               3/26;               3/26;               2/26
       level4_1;               1/26;               1/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               1/26;               0/26;               0/26;               1/26;               0/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0371846518030962;   0,0374413265390002;   0,0374113779004216;   0,0375995399639416;   0,0373295210132807
         2;   0,0350417722189617;   0,0362639909292397;   0,0360328290766982;   0,0369298078583008;   0,0357115120197795
         3;   0,0315685348006208;   0,0343620126557398;    0,033958127259122;   0,0353685231949759;   0,0325117799953917
         4;   0,0275803927452939;    0,031500538485428;   0,0316287058959631;   0,0324677687242764;   0,0283129233775485
         5;   0,0239853479783753;   0,0282210499166038;   0,0290892222015741;   0,0293649653155849;   0,0238616185902497
         6;   0,0207715254106261;   0,0248815714914373;   0,0263655552603173;   0,0263978043725274;   0,0197624867026972
         7;   0,0176342315724265;   0,0215048874717372;   0,0233592406357793;   0,0234947843553783;   0,0163918803709799
         8;     0,01493460253521;   0,0185981705187793;   0,0203375362571582;   0,0207795829776276;   0,0138175912882906
         9;   0,0128511597540711;   0,0162095351145906;   0,0179277968911003;   0,0185056230771787;   0,0118353596425174
        10;    0,011209740576069;   0,0142751014294783;   0,0160396490733221;   0,0167313854318831;   0,0102814145886156
        11;  0,00988508286034529;   0,0127207029816668;   0,0144797307007485;   0,0153374890352586;  0,00906800065258674
        12;                    0;   0,0114477219452184;    0,013295342973429;    0,014198709599128;                    0
        13;                    0;   0,0103743670822571;   0,0123320008145035;   0,0131829772038179;                    0
        14;                    0;  0,00951603922779466;   0,0114755180264526;   0,0121138012994196;                    0
        15;                    0;                    0;   0,0106886888510065;   0,0110729406007233;                    0
        16;                    0;                    0;  0,00998697368477302;   0,0101520226709815;                    0
        17;                    0;                    0;                    0;  0,00936429605232955;                    0
