           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               1/26;               2/26;               1/26;               0/26;               2/26
       level2_2;               1/26;               4/26;               3/26;               3/26;               2/26
       level3_1;               1/26;               2/26;               2/26;               1/26;               1/26
       level3_2;               0/26;               0/26;               1/26;               0/26;               0/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0280821353388436;   0,0277274773539589;   0,0275737901840018;   0,0283520514233462;     0,02791757526094
         2;   0,0161769063903988;   0,0156571167039807;   0,0160482694394928;   0,0160430041902141;   0,0172162757592502
         3;   0,0105937180606888;  0,00929369077911048;   0,0106227167806067;  0,00917953985996935;   0,0119102293741493
         4;   0,0078875100125484;                    0;  0,00830716443791986;                    0;  0,00915587806619227
