           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               0/26;               5/26;               3/26;               3/26;               0/26
       level2_2;               4/26;               3/26;               5/26;               7/26;               4/26
       level3_1;               0/26;               1/26;               1/26;               1/26;               0/26
       level3_2;               0/26;               1/26;               0/26;               1/26;               0/26
       level4_1;               1/26;               1/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               1/26;               1/26;               1/26;               1/26;               0/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0288366992425297;   0,0293770678370744;   0,0320778426778088;   0,0315667645617682;   0,0299527907042015
         2;    0,017183026936679;   0,0197584436570712;   0,0223434366427573;   0,0203058677112956;   0,0193105439406805
         3;   0,0108125751058773;   0,0134544571198318;   0,0142828646733308;   0,0137499557072682;   0,0126452276659447
         4;   0,0074454273603334;  0,00959544206862689;   0,0100276666760918;  0,00985872784172116;  0,00954659320023019
         5;                    0;                    0;  0,00787750047780472;                    0;                    0
