           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               1/26;               0/26
       level2_1;               4/26;               9/26;               1/26;              11/26;               4/26
       level2_2;               8/26;              12/26;               8/26;              11/26;              10/26
       level3_1;               4/26;               4/26;               2/26;               2/26;               3/26
       level3_2;               4/26;               5/26;               3/26;               4/26;               4/26
       level4_1;               1/26;               0/26;               2/26;               2/26;               0/26
       level4_2;               3/26;               2/26;               2/26;               0/26;               2/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               0/26;               0/26;               1/26;               0/26
       level5_3;               0/26;               0/26;               1/26;               2/26;               1/26
       level5_4;               0/26;               1/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;    0,040529706342577;   0,0408599161429222;   0,0414140780611778;   0,0431876585751063;   0,0441809293004602
         2;   0,0403103440821254;   0,0422674280249649;   0,0442592000120812;   0,0392939476719023;   0,0463135113864629
         3;   0,0384246984493518;   0,0421620846296126;   0,0466199228795712;   0,0422286044785845;   0,0470220879142466
         4;    0,042800291969931;   0,0390559387733409;   0,0435235053719524;   0,0404568559106241;   0,0431156431802333
         5;   0,0439829567449021;   0,0276611946154645;   0,0445135746372394;   0,0360642317192434;   0,0430784905958627
         6;   0,0412211456007246;   0,0268693158404502;   0,0387797734307595;   0,0319671731526181;   0,0415407211550834
         7;   0,0388836124345797;   0,0176853243192439;   0,0294262361554814;    0,031386517445176;   0,0375957370948503
         8;   0,0356334683565535;   0,0202495308571078;   0,0229724240286966;    0,025681333533455;   0,0340071706625184
         9;    0,034762543946277;   0,0148599368630606;   0,0219577018777106;   0,0233569104259148;   0,0312082529992928
        10;   0,0319928623369534;   0,0117640700052572;   0,0163033874548542;   0,0184510184309411;   0,0260888995391639
        11;   0,0325200731428288;   0,0156403917107543;   0,0166184606233631;   0,0197376376049744;   0,0317019997120388
        12;   0,0293321667880475;   0,0113239431163941;   0,0132951862241693;   0,0206874383868363;   0,0300220282153642
        13;   0,0276573212620749;  0,00895893628166663;  0,00611940089284544;   0,0197956765011975;   0,0234199502008475
        14;   0,0277168540577601;                    0;                    0;   0,0152499721075273;   0,0249830548321152
        15;   0,0217355509120496;                    0;                    0;   0,0108571573647925;   0,0189224362274745
        16;   0,0222675744434065;                    0;                    0;   0,0115116010239888;   0,0246940765685831
        17;   0,0195830066294523;                    0;                    0;   0,0107353304798305;   0,0142910417737325
        18;   0,0257772850371439;                    0;                    0;   0,0118478687128785;   0,0171639760057106
        19;   0,0163513260053876;                    0;                    0;   0,0143995264373711;   0,0125246947164423
        20;   0,0102270665550203;                    0;                    0;   0,0103723211705686;   0,0144825086590239
        21;   0,0148050017446535;                    0;                    0;   0,0103680113194358;  0,00448763566809881
        22;  0,00583839575221401;                    0;                    0;  0,00969521864109076;                    0
