           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               1/26;               0/26;               0/26;               0/26;               0/26
       level2_1;               2/26;               2/26;               2/26;               1/26;               3/26
       level2_2;               4/26;               3/26;               6/26;               4/26;               2/26
       level3_1;               0/26;               0/26;               1/26;               1/26;               1/26
       level3_2;               2/26;               2/26;               2/26;               0/26;               3/26
       level4_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level4_2;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               0/26;               1/26;               0/26;               0/26
       level5_3;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_4;               0/26;               0/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0366414213345765;    0,036760847856036;    0,036856599700472;    0,036616887166234;   0,0371392218122748
         2;    0,032984726621008;   0,0341059657362836;   0,0327560332235184;   0,0324196249568914;    0,034651756398579
         3;   0,0285869367790897;   0,0298498644377494;   0,0279767322241514;   0,0270877492205521;   0,0303454335721718
         4;   0,0243882074852981;   0,0254284055935861;   0,0237760457140294;   0,0221639237598211;   0,0254033025909669
         5;   0,0208850108275194;   0,0219905673821598;   0,0200683371078958;   0,0181526263571666;      0,0219357749408
         6;   0,0182361088274931;   0,0190226272284438;   0,0168215434646321;    0,015022859665471;   0,0194432776080414
         7;   0,0163005585643613;   0,0159699931164558;   0,0144068120244315;   0,0128295034872336;   0,0173629175269869
         8;   0,0148469294702745;   0,0136978157035681;   0,0126323279699491;   0,0113889848655528;   0,0155516426402441
         9;   0,0137051438990098;   0,0120789025070908;   0,0111537727176362;   0,0103634089570798;   0,0140486214360513
        10;   0,0128085043041839;   0,0108096214364128;  0,00990005477211212;  0,00951439177290043;     0,01283785659113
        11;   0,0120891682878884;  0,00974781102205957;                    0;                    0;   0,0118222484029021
        12;   0,0114131266435074;                    0;                    0;                    0;   0,0109705643876944
        13;   0,0108739936665441;                    0;                    0;                    0;   0,0103026066379492
        14;  0,00999408447307554;                    0;                    0;                    0;  0,00979840458478284
