           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               1/26;               0/26;               0/26;               0/26
       level2_1;               3/26;               6/26;               3/26;               6/26;               6/26
       level2_2;               9/26;               9/26;              10/26;               8/26;              12/26
       level3_1;               4/26;               6/26;               3/26;               2/26;               3/26
       level3_2;               1/26;               5/26;               2/26;               3/26;               1/26
       level4_1;               1/26;               2/26;               0/26;               2/26;               1/26
       level4_2;               1/26;               3/26;               1/26;               0/26;               4/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               1/26;               0/26;               2/26;               1/26
       level5_3;               0/26;               3/26;               5/26;               1/26;               2/26
       level5_4;               0/26;               1/26;               0/26;               0/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;    0,040082896773316;   0,0406356481477227;   0,0412785918238213;   0,0399168557911954;    0,041538193106585
         2;    0,041353083757775;     0,04222504627242;   0,0410603811214706;   0,0419723366345291;   0,0417391037547938
         3;   0,0354924893827069;   0,0392731393608297;   0,0397833602786614;   0,0392967087645712;   0,0374251887383607
         4;   0,0292457925680995;   0,0353113607025295;   0,0383648239882159;   0,0343509708886471;   0,0356243860702298
         5;   0,0203795287651928;   0,0257517802886269;   0,0272711369877312;   0,0266138157311451;   0,0312994289725559
         6;   0,0118698650762277;   0,0194806151705458;    0,024444454610137;   0,0248404083696944;   0,0224220236744274
         7;   0,0131035043721523;   0,0127813718739826;    0,021984917895722;   0,0189547099153822;   0,0184987983164912
         8;   0,0106044447673655;   0,0144112228884629;   0,0145167379906981;   0,0138505227333619;   0,0149628354223091
         9;  0,00868930711657961;   0,0119088722911071;   0,0103728826592362;   0,0072752919211681;   0,0122673314888523
        10;                    0;   0,0114089616491389;   0,0116758280174307;                    0;  0,00923294875451863
        11;                    0;   0,0108531289712935;  0,00742268877340916;                    0;                    0
        12;                    0;   0,0085547155337422;                    0;                    0;                    0
