           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               1/26;               0/26;               0/26;               0/26
       level2_1;               1/26;               3/26;               2/26;               3/26;               1/26
       level2_2;               4/26;               6/26;               5/26;               7/26;               8/26
       level3_1;               1/26;               1/26;               1/26;               0/26;               1/26
       level3_2;               1/26;               2/26;               0/26;               3/26;               2/26
       level4_1;               1/26;               0/26;               0/26;               0/26;               1/26
       level4_2;               0/26;               1/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               1/26;               0/26;               0/26;               1/26
       level5_3;               0/26;               1/26;               0/26;               0/26;               0/26
       level5_4;               1/26;               0/26;               0/26;               1/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0346634865399971;   0,0334354047532966;   0,0346160682512974;   0,0336660609037148;   0,0328285440895043
         2;   0,0236204047212262;   0,0208336953065154;   0,0201794376765471;   0,0205801816673689;   0,0184498721497116
         3;   0,0133992887454925;   0,0135247912720277;     0,01069412735858;    0,012539138131996;   0,0115575353436539
         4;  0,00849631170219617;   0,0108725696244099;  0,00701065715648779;  0,00859118721335661;   0,0082776394954767
         5;                    0;  0,00877723899675979;                    0;                    0;                    0
